episode,step,total_reward,power_max_w,velocity,gradient,percent_complete,AWC,ghost_percent_complete,position,action,power_agent_w,reward
41,11,-11.139409128598164,557.2328967652223,3.873133349611259,15.0,0.1256872732672576,6633.001825993559,0.15195946752249667,50.27490930690304,0.9,527.1588756630116,-1.026272194255239
41,12,-12.166456341175484,532.2770704260492,4.170434110699222,15.0,0.13611335854400564,6365.492218904858,0.16316057112132626,54.44534341760226,0.9,501.50960708870014,-1.0270472125773207
41,13,-13.193571778975219,510.29576380162115,4.2628277483878545,15.0,0.1467704279149753,6120.4428555214145,0.1738858657147106,58.708171165990116,0.9,479.04936338344436,-1.0271154377997354
41,14,-14.220352710728978,490.83066197340054,4.2522520147717335,15.0,0.15740105795190462,5895.176668099955,0.18418198970566396,62.96042318076185,0.9,459.26618742145905,-1.0267809317537593
41,15,-15.246580003055008,473.50903303535017,4.18639693805091,15.0,0.1678670502970319,5687.429072323895,0.19409434262306252,67.14682011881276,0.9,441.7475957760605,-1.0262272923260307
41,16,-16.275036514420712,474.90487883127463,2.9366962617009427,15.0,0.17520879095128425,5704.442639122753,0.20366530231698807,70.0835163805137,0.3,142.05270991060505,-1.0284565113657038
41,17,-17.310221953424513,476.99017432266214,1.015602598075354,15.0,0.17774779744647262,5729.768225237825,0.2129332364502738,71.09911897858905,0.1,47.490487883127464,-1.0351854390038011
41,18,-18.35796099101273,479.4305103496854,-1.4218819542143384,15.0,0.17419309256093676,5759.268225237825,0.22193213014915664,69.6772370243747,0.0,0.0,-1.0477390375882198
41,19,-19.40366828648508,463.3259327789688,4.3165027765694495,15.0,0.1849843495023604,5561.780765923108,0.23069164497470585,73.99373980094416,0.9,431.4874593147169,-1.0457072954723454
41,20,-20.4475660658529,448.8906903312212,4.142125028313676,15.0,0.19533966207314457,5378.787426422036,0.23923744144096548,78.13586482925783,0.9,416.99333950107194,-1.0438977793678208
41,21,-21.493247620555515,450.5708438952138,2.6281658128655567,15.0,0.20191007660530846,5400.395928086014,0.24759163130792147,80.76403064212339,0.2,89.77813806624425,-1.045681554702613
41,22,-22.53852453946043,434.0270952180391,3.4345080897863616,15.0,0.21049634682977436,5183.825084190799,0.2557732657346875,84.19853873190975,1.0,450.5708438952138,-1.0452769189049131
41,23,-23.589722418864405,428.8336240618627,3.154450907547118,15.0,0.21838247409864217,5114.006117538172,0.2695803535026166,87.35298963945687,0.7,303.81896665262735,-1.0511978794039745
41,24,-24.65496273483086,430.18023288498813,1.9975854627298586,15.0,0.2233764377554668,5132.19777487166,0.28861675372192447,89.35057510218672,0.3,128.6500872185588,-1.0652403159664576
41,25,-25.736154440014698,415.90272457017034,3.200593994115348,15.0,0.2313779227407552,4936.017541986672,0.312569627924591,92.55116909630208,1.0,430.18023288498813,-1.0811917051838358
41,26,-26.8375646681014,406.0216328699805,3.340129504873324,15.0,0.23972824650293847,4795.705089873519,0.341138474589643,95.8912986011754,0.9,374.3124521131533,-1.1014102280867046
41,27,-27.96734482498087,407.57795742844246,1.803219175562888,15.0,0.2442362944418457,4818.067229567665,0.3740164513213165,97.69451777673828,0.2,81.20432657399611,-1.1297801568794708
41,28,-29.126798073985775,398.43684886581127,2.879138944130186,-20.0,0.25143414180217116,4685.247067882066,0.4108873908070767,100.57365672086847,0.9,366.82016168559824,-1.1594532490049057
41,29,-30.313277927548697,390.0864521972658,5.405913239777254,-20.0,0.2649489249016143,4560.653903902837,0.45142877846453444,105.97956996064572,0.9,358.59316397923016,-1.1864798535629202
41,30,-31.52449039485395,382.4378047270892,7.6622481952793065,-20.0,0.28410454538981256,4443.576096925297,0.495317012695066,113.64181815592502,0.9,351.07780697753924,-1.2112124673052533
41,31,-32.75826574770707,375.41418008136293,9.741322742830484,-20.0,0.30845785224688876,4333.382072670916,0.5422332051000104,123.3831408987555,0.9,344.1940242543803,-1.2337753528531217
41,32,-34.00252776645395,368.94911447340246,11.667572569140667,-20.0,0.3376267836697404,4229.509310597689,0.5818888024166192,135.05071346789617,0.9,337.8727620732266,-1.2442620187468787
41,33,-35.24668549782652,369.56751202058035,13.329522133681817,-20.0,0.370950589003945,4239.550934300362,0.6151083203765102,148.380235601578,0.6,221.36946868404146,-1.2441577313725651
41,34,-36.48118674766156,370.3861169361192,14.83864221211731,-20.0,0.40804719453423827,4252.808442147058,0.6425484443692824,163.21887781369531,0.5,184.78375601029018,-1.234501249835044
41,35,-37.69699338426932,364.3116244356246,16.36245401125173,-20.0,0.44895332956236766,4153.46093690455,0.66475996617013,179.58133182494706,0.9,333.3475052425073,-1.2158066366077622
41,36,-38.88651744456623,365.906120754271,17.50635407373566,-20.0,0.49271921474670677,4179.758637725761,0.6822432750436178,197.0876858986827,0.1,36.431162443562464,-1.189524060296911
41,37,-40.04237335580396,360.1729489177379,18.7759669728498,20.0,0.5396591321788313,4084.4431290469174,0.6955150434165636,215.8636528715325,0.9,329.3155086788439,-1.1558559112377322
41,38,-41.16873675532009,361.36552682162267,15.676431555727376,20.0,0.5788502110681497,4104.4453683839565,0.7052136105842771,231.5400844272599,0.3,108.05188467532138,-1.1263633995161273
41,39,-42.26923064339259,353.8674320987237,13.169173583969656,20.0,0.6117731450280739,3977.079841562334,0.7122670331005736,244.70925801122956,1.0,361.36552682162267,-1.1004938880724997
41,40,-43.349280322354716,355.583907823289,10.448348691407181,20.0,0.6378940167565919,4006.579841562334,0.7179436957187193,255.15760670263674,0.0,0.0,-1.0800496789621274
41,41,-44.41357621635063,350.6124984270619,8.4245762809096,20.0,0.6589554574588657,3920.554324521374,0.7232513514547796,263.5821829835463,0.9,320.0255170409601,-1.0642958939959137
41,42,-45.466605695260704,345.9953193940324,6.6005278753037855,20.0,0.6754567771471253,3839.0030759370184,0.7284862560571993,270.1827108588501,0.9,315.55124858435573,-1.053029478910074
41,43,-46.51210608191333,339.80622556136996,5.08903420470767,20.0,0.6881793626588945,3727.007756542986,0.7336797493115195,275.2717450635578,1.0,345.9953193940324,-1.0455003866526251
41,44,-47.55525186900481,340.7646044392227,3.004234412887152,20.0,0.6956899486911123,3744.560169652248,0.7388357357825943,278.27597947644495,0.4,135.922490224548,-1.043145787091482
41,45,-48.5974924179295,336.8238148686254,2.4103781471311216,20.0,0.7017158940589401,3671.8720256569477,0.7439564429836268,280.68635762357604,0.9,306.68814399530044,-1.0422405489246866
41,46,-49.64406572104913,337.77430259650725,0.30186832037475525,20.0,0.702470564859877,3689.529300326167,0.74904386797951,280.9882259439508,0.4,134.72952594745016,-1.046573303119633
41,47,-50.68926133240549,335.8293231166259,2.5734719606557386,20.0,0.7089042447615164,3653.309858248961,0.7540998561178819,283.56169790460655,0.8,270.2194420772058,-1.0451956113563656
41,48,-51.73744573045697,332.21440643433226,2.2430748124842705,20.0,0.7145119317927271,3585.063467443998,0.7626963298442034,285.8047727170908,0.9,302.2463908049633,-1.0481843980514762
41,49,-52.80009156342071,333.4602420340049,-1.4017328617917135,20.0,0.7110075996382479,3608.7231381788824,0.7736534326019843,284.40303985529914,0.2,66.44288128686645,-1.0626458329637365
41,50,-53.86551808777452,329.9985462545194,4.009313311856462,20.0,0.7210308829178891,3542.608920348278,0.7864574072716995,288.41235316715563,0.9,300.11421783060445,-1.0654265243538106
41,51,-54.945911502667876,331.5355854886232,-0.2532713075518294,20.0,0.7203977046490095,3572.108920348278,0.8007911195423687,288.1590818596038,0.0,0.0,-1.0803934148933592
41,52,-56.03420229087812,328.1968075660292,3.0962607347049405,20.0,0.7281383564857719,3507.726893408517,0.8164291446960139,291.25534259430873,0.9,298.3820269397609,-1.0882907882102422
41,53,-57.1333084866991,325.0678914593411,2.3815557103176777,20.0,0.7340922457615661,3446.349766599091,0.8331984415825429,293.6368983046264,0.9,295.3771268094263,-1.0991061958209767
41,54,-58.24482651157353,322.1316981648951,2.1397854469011377,20.0,0.7394417093788189,3387.788664285684,0.8509597342532486,295.77668375152757,0.9,292.56110231340705,-1.1115180248744296
41,55,-59.3697486756132,319.3728115319106,2.093394161146527,20.0,0.7446751947816853,3331.870135937278,0.8695973588213594,297.8700779126741,0.9,289.91852834840563,-1.124922164039674
41,56,-60.50948463316252,318.3237895377576,1.8408030746999968,20.0,0.7492772024684352,3310.3718867117495,0.8890131600177555,299.7108809873741,0.8,255.4982492255285,-1.1397359575493202
41,57,-61.664151301647244,315.7896214722353,2.071469919563693,0.0,0.7544558772673444,3257.880476127768,0.9091225457520637,301.7823509069378,0.9,286.49141058398186,-1.1546666684847193
41,58,-62.83082364940585,313.4016601540383,3.489424765694503,0.0,0.7631794391815806,3207.669816802756,0.9298517869401892,305.27177567263226,0.9,284.21065932501176,-1.1666723477586087
41,59,-64.00962149244299,314.5382127403429,3.6635198446270874,0.0,0.7723382387931484,3231.660215617248,0.9511360818302832,308.93529551725936,0.2,62.68033203080767,-1.1787978430371346
41,60,-65.19876897299865,312.2214465308374,4.572957803964934,0.0,0.7837706333030607,3182.5758241509393,0.9729181138587171,313.5082533212243,0.9,283.0843914663086,-1.1891474805556563
41,61,-66.39897050712318,313.6097920962117,4.469909761934289,0.0,0.7949454077078965,3212.0758241509393,0.9951469418324274,317.97816308315856,0.0,0.0,-1.200201534124531
41,62,-67.59310154300705,315.01032116158603,4.369422563290838,0.0,0.8058689641161234,3241.5758241509393,1.0,322.3475856464494,0.0,0.0,-1.1941310358838766
41,63,-68.77440075411202,312.6667743825262,5.132729911564718,0.0,0.8187007888950352,3192.066535105512,1.0,327.48031555801407,0.9,283.50928904542747,-1.1812992111049647
41,64,-69.94230198191123,313.53877891275033,5.35919332230479,0.0,0.8320987722007972,3210.573171318222,1.0,332.8395088803189,0.4,125.0667097530105,-1.1679012277992027
41,65,-71.09531526807312,311.27839002645567,5.955176654925783,0.0,0.8469867138381116,3162.3882702967467,1.0,338.79468553524464,0.9,282.1849010214753,-1.1530132861618885
41,66,-72.23323545256154,312.27318579502855,6.037240669388404,0.0,0.8620798155115825,3183.679859151749,1.0,344.831926204633,0.3,93.3835170079367,-1.1379201844884175
41,67,-73.35464220464257,308.64728959721964,6.60537296295807,0.0,0.8785932479189777,3105.4066733567206,1.0,351.4372991675911,1.0,312.27318579502855,-1.1214067520810223
41,68,-74.45847643891116,306.6565309123406,7.029007124971172,0.0,0.8961657657314056,3061.624112719223,1.0,358.46630629256225,0.9,277.7825606374977,-1.1038342342685943
41,69,-75.54380851635877,304.7724505533745,7.400862728394987,0.0,0.9146679225523932,3019.6332348981164,1.0,365.86716902095725,0.9,275.99087782110655,-1.0853320774476067
41,70,-76.60981747367973,302.987663121627,7.729248050655977,0.0,0.9339910426790331,2979.3380294000794,1.0,373.59641707161325,0.9,274.29520549803703,-1.066008957320967
41,71,-77.65577522531234,301.295414252,8.020482275343582,0.0,0.954042248367392,2940.649132590615,1.0,381.6168993469568,0.9,272.6888968094643,-1.045957751632608
41,72,-78.68103408867917,299.68951677555776,8.27955530631157,0.0,0.974741136633171,2903.483259763815,1.0,389.8964546532684,0.9,271.1658728268,-1.0252588633668291
41,73,-79.68501664687905,298.1642943081498,8.510522066778904,0.0,0.9960174418001182,2867.762694665813,1.0,398.4069767200473,0.9,269.720565098002,-1.0039825581998818
41,74,-80.68501664687905,298.97405283336417,8.46890008625272,0.0,1.0,2886.7792380779383,1.0,400,0.4,119.26571772325993,-1.0
42,1,-1.0006588086668469,842.5800455074593,4.871714316043467,15.0,0.012179285790108667,9161.3239868,0.012838094456955607,4.871714316043467,0.9,830.6760132,-1.0006588086668469
42,2,-2.002157750318113,776.0497227629446,5.491244148822837,15.0,0.025907396162165756,8637.001945843287,0.027406337813432116,10.362958464866303,0.9,758.3220409567134,-1.0014989416512663
42,3,-3.0060954061409415,747.8843182681692,5.1069628197160055,15.0,0.03867480321145577,8405.37211218552,0.042612459034284386,15.469921284582309,0.6,465.62983365776677,-1.0039376558228286
42,4,-4.015860255635504,749.8480478921156,3.78248783125622,15.0,0.04813102278959632,8421.724305870364,0.05789587228415883,19.252409115838528,0.2,149.57686365363384,-1.0097648494945626
42,5,-5.028393962976103,689.7036712385991,4.907910663857,15.0,0.06040079944923882,7905.876257978249,0.0729345067898375,24.160319779695527,1.0,749.8480478921156,-1.0125337073405987
42,6,-6.042674382602793,647.0566041183329,5.143338739914277,15.0,0.07325914629902451,7519.142953863509,0.0875395659257147,29.303658519609805,0.9,620.7333041147392,-1.0142804196266901
42,7,-7.05804942212931,610.4346279938824,5.188481299615063,15.0,0.08623034954806216,7170.79201015701,0.10160538907457915,34.49213981922487,0.9,582.3509437064996,-1.015375039526517
42,8,-8.075913669456417,603.1567478656625,4.394719652294364,15.0,0.09721714867879808,7099.574696160069,0.11508139600590521,38.88685947151923,0.5,305.2173139969412,-1.0178642473271071
42,9,-9.09910446026307,605.0809093909083,3.0186433223578537,15.0,0.1047637569846927,7118.471200532591,0.1279545477913471,41.90550279387708,0.2,120.63134957313251,-1.0231907908066544
42,10,-10.135349195814507,608.0947797467282,-0.3084338468009044,15.0,0.10399267236769046,7147.971200532591,0.14023740791912723,41.59706894707618,0.0,0.0,-1.0362447355514368
42,11,-11.178015264064896,610.0228347656912,2.1202907617667743,15.0,0.10929339927210739,7166.780894304644,0.15195946752249667,43.717359708842956,0.2,121.61895594934566,-1.0426660682503892
42,12,-12.228752546325177,611.9523552986877,1.251955835575373,15.0,0.11242328886104583,7185.556692869463,0.16316057112132626,44.96931554441833,0.2,122.00456695313824,-1.0507372822602805
42,13,-13.287368109367453,613.8833119587237,1.1388055245555582,15.0,0.11527030267243471,7204.298570463313,0.1738858657147106,46.10812106897389,0.2,122.39047105973755,-1.058615563042276
42,14,-14.353343428555537,615.8156754334971,1.1745471380579404,15.0,0.11820667051757956,7223.006501839079,0.18418198970566396,47.282668207031826,0.2,122.77666239174474,-1.0659753191880843
42,15,-15.426309994677219,617.7494164860594,1.1684423935204842,15.0,0.12112777650138078,7241.680462264958,0.19409434262306252,48.45111060055231,0.2,123.16313508669941,-1.0729665661216818
42,16,-16.505910196961985,619.684505955471,1.1749294123361356,15.0,0.12406510003222111,7260.320427523133,0.20366530231698807,49.626040012888446,0.2,123.54988329721189,-1.079600202284767
42,17,-17.585497709136867,586.7695515673715,3.7122496972682386,15.0,0.1333457242753917,6936.604372163209,0.2129332364502738,53.33828971015669,0.9,557.7160553599239,-1.0795875121748821
42,18,-18.663150047900036,552.5709867016019,4.373626844238714,15.0,0.1442797913859885,6583.834820595837,0.22193213014915664,57.7119165543954,1.0,586.7695515673715,-1.0776523387631682
42,19,-19.74218453211636,554.442964727278,2.9509477489572897,15.0,0.15165716075838173,6603.620622649623,0.23069164497470585,60.66286430335269,0.2,110.51419734032038,-1.0790344842163242
42,20,-20.8255207323136,556.3172961502562,1.697632194138416,15.0,0.15590124124372776,6623.3735153297175,0.23923744144096548,62.360496497491106,0.2,110.8885929454556,-1.0833362001972378
42,21,-21.91478692025544,558.1939497252561,0.9696808489410064,15.0,0.15832544336608026,6643.093457263396,0.24759163130792147,63.33017734643211,0.2,111.26345923005124,-1.0892661879418413
42,22,-23.009478728997227,560.0728942593712,1.1024054507284589,15.0,0.1610814569929014,6662.780407627226,0.2557732657346875,64.43258279716056,0.2,111.63878994505122,-1.094691808741786
42,23,-24.115355052209765,561.9540986129302,1.0490293188704578,15.0,0.16370403029007755,6682.434326146146,0.2695803535026166,65.48161211603102,0.2,112.01457885187425,-1.105876323212539
42,24,-25.23269089299992,546.8558248791326,3.030753056677623,15.0,0.1712809129317716,6523.0664571170955,0.28861675372192447,68.51236517270864,0.7,393.3678690290511,-1.1173358407901528
42,25,-26.369602912817665,548.7204044292097,1.750678070029853,15.0,0.17565760810684622,6542.952731715721,0.312569627924591,70.26304324273849,0.2,109.37116497582652,-1.1369120198177447
42,26,-27.532688411164948,550.5874333347012,0.958147254205136,15.0,0.17805297624235905,6562.806227005855,0.341138474589643,71.22119049694362,0.2,109.74408088584194,-1.163085498347284
42,27,-28.725931155107244,552.4568801954084,1.0882924546652328,15.0,0.18077370737902215,6582.626899927831,0.3740164513213165,72.30948295160886,0.2,110.11748666694025,-1.1932427439422943
42,28,-29.9492521758805,543.3162966912221,2.717065061920141,15.0,0.18756637003382248,6485.152771810586,0.4108873908070767,75.026548013529,0.6,331.474128117245,-1.223321020773254
42,29,-31.20406905051077,520.0343489384799,3.618213520175304,15.0,0.19661190383426075,6230.168104788487,0.45142877846453444,78.6447615337043,0.9,488.98466702209987,-1.2548168746302737
42,30,-32.49721267823413,521.859727839889,2.2245924549782066,15.0,0.20217338497170625,6250.525900934148,0.495317012695066,80.8693539886825,0.2,104.00686978769598,-1.2931436277233597
42,31,-33.840613781911024,524.5151367869748,-1.3365134194374109,15.0,0.19883210142311275,6280.025900934148,0.5422332051000104,79.5328405692451,0.0,0.0,-1.3434011036768976
42,32,-35.21226986899344,498.8955491143825,4.560245564437351,15.0,0.21023271533420612,5989.510764147173,0.5818888024166192,84.09308613368245,1.0,524.5151367869748,-1.371656087082413
42,33,-36.60653873631455,484.86109170704435,4.242695088477739,15.0,0.22083945305540048,5824.394324855667,0.6151083203765102,88.3357812221602,0.8,399.116439291506,-1.3942688673211097
42,34,-38.01966669978862,484.15475944235936,3.432411135922978,15.0,0.22942048089520792,5815.963779002145,0.6425484443692824,91.76819235808317,0.5,242.43054585352218,-1.4131279634740745
42,35,-39.45093984977968,486.27275962735854,1.626534113547223,15.0,0.233486816179076,5841.208058666647,0.66475996617013,93.39472647163039,0.1,48.415475944235936,-1.431273149991054
42,36,-40.89353309612957,481.43952625590396,2.465285005859498,15.0,0.23965002869372473,5783.444402890232,0.6822432750436178,95.86001147748989,0.6,291.76365577641513,-1.442593246349893
42,37,-42.34649357112085,483.19427865401514,1.1618158926229232,15.0,0.24255456842528203,5804.480696018652,0.6955150434165636,97.02182737011282,0.2,96.2879052511808,-1.4529604749912814
42,38,-43.80719021399815,484.9526395436316,0.7849597126806025,15.0,0.24451696770698356,5825.4861405999145,0.7052136105842771,97.80678708279342,0.2,96.63885573080303,-1.4606966428772936
42,39,-45.2724039532936,486.7145763710049,1.014530439256216,15.0,0.24705329380512409,5846.460673196738,0.7122670331005736,98.82131752204964,0.2,96.99052790872634,-1.4652137392954496
42,40,-46.738589462412406,487.7580317913802,1.8819571179132422,-20.0,0.25175818659990723,5858.847788691533,0.7179436957187193,100.70327463996288,0.4,194.68583054840198,-1.466185509118812
42,41,-48.200943320326694,489.52559183162236,3.655722776233991,-20.0,0.2608974935404922,5879.773002492641,0.7232513514547796,104.35899741619687,0.2,97.55160635827605,-1.4623538579142874
42,42,-49.654923049245,491.29664352129635,5.443613439361199,-20.0,0.2745065271388952,5900.667142588241,0.7284862560571993,109.80261085555807,0.2,97.90511836632447,-1.453979728918304
42,43,-51.095585009114934,492.33579228960065,7.404504921075071,-20.0,0.29301778944158285,5912.893152602032,0.7336797493115195,117.20711577663315,0.4,196.51865740851855,-1.4406619598699366
42,44,-52.51859136229579,494.11231452407276,9.124637264063711,-20.0,0.31582938260174215,5933.737889373581,0.7388357357825943,126.33175304069685,0.2,98.46715845792014,-1.4230063531808521
42,45,-53.919764222719344,495.89224440845936,10.781679983330992,-20.0,0.3427835825600696,5954.551394884248,0.7439564429836268,137.11343302402784,0.2,98.82246290481456,-1.4011728604235572
42,46,-55.294979772536685,497.30101529486745,12.417894240838773,-20.0,0.3738283181621665,5970.974716399197,0.74904386797951,149.5313272648666,0.3,148.7676733225378,-1.3752155498173435
42,47,-56.64049218261637,499.08696430041323,13.903651150411768,-20.0,0.40858744603819597,5991.732164550313,0.7540998561178819,163.43497841527838,0.2,99.46020305897349,-1.345512410079686
42,48,-57.95660727039436,501.63549143437245,15.19751841120695,-20.0,0.4465812420662133,6021.232164550313,0.7626963298442034,178.63249682648532,0.0,0.0,-1.3161150877779901
42,49,-59.24234886412972,503.0464442314853,16.532238720164884,-20.0,0.48791183886662554,6037.504036641189,0.7736534326019843,195.1647355466502,0.3,150.49064743031172,-1.2857415937353587
42,50,-60.49660976499486,504.84292792724324,17.71386701597246,20.0,0.5321965064065567,6058.160480151599,0.7864574072716995,212.87860256262266,0.2,100.60928884629706,-1.2542609008651429
42,51,-61.72839963176744,506.6426248798297,14.721898545291642,20.0,0.5690012527697857,6078.785341478638,0.8007911195423687,227.6005011079143,0.2,100.96858558544865,-1.231789866772583
42,52,-62.94579289214837,508.4455027777638,12.013852618119987,20.0,0.5990358843150857,6099.378564133251,0.8164291446960139,239.6143537260343,0.2,101.32852497596595,-1.2173932603809283
42,53,-64.15617076380695,510.25152933638753,9.513874243549639,20.0,0.6228205699239598,6119.940092194418,0.8331984415825429,249.12822796958395,0.2,101.68910055555277,-1.210377871658583
42,54,-65.36640590190329,512.0606722988912,7.161610493178659,20.0,0.6407245961569065,6140.469870308684,0.8509597342532486,256.2898384627626,0.2,102.05030586727752,-1.210235138096342
42,55,-66.58161527873618,505.63389056953025,5.465354332624742,20.0,0.6543879819884683,6067.23346692935,0.8695973588213594,261.7551927953873,0.6,307.2364033793347,-1.215209376832891
42,56,-67.80493143032699,486.689524747933,4.523610575394431,20.0,0.6656970084269545,5846.162965416773,0.8890131600177555,266.27880337078176,0.9,455.0705015125772,-1.223316151590801
42,57,-69.04280751807468,488.454954870156,2.2197798309641565,20.0,0.6712464580043648,5867.106963571704,0.9091225457520637,268.49858320174593,0.2,97.3379049495866,-1.2378760877476989
42,58,-70.30633318701705,490.9520117961111,-1.9681360026135575,20.0,0.6663261179978309,5896.606963571704,0.9298517869401892,266.53044719913237,0.0,0.0,-1.2635256689423584
42,59,-71.58163295754964,492.7258525903354,3.804077319943593,20.0,0.6758363112976898,5917.476027204329,0.9511360818302832,270.33452451907596,0.2,98.19040235922222,-1.2752997705325932
42,60,-72.87517296038573,494.50312636830546,1.4167198899762927,20.0,0.6793781110226307,5938.313906715791,0.9729181138587171,271.7512444090523,0.2,98.5451705180671,-1.2935400028360864
42,61,-74.18541360148939,489.1736248342287,2.2112758824539123,20.0,0.6849063007287655,5875.6120308948075,0.9951469418324274,273.96252029150617,0.6,296.7018758209833,-1.310240641103662
42,62,-75.4925624450084,468.0523034681848,3.177942300890045,20.0,0.6928511564809905,5620.438406060579,1.0,277.1404625923962,1.0,489.1736248342287,-1.3071488435190095
42,63,-76.79898338869337,469.77817885373616,0.2911599336161945,20.0,0.693579056315031,5641.7100465656085,1.0,277.4316225260124,0.2,93.61046069363697,-1.306420943684969
42,64,-78.10221991297695,471.507913740738,1.2737677605558804,20.0,0.6967634757164207,5662.951346181359,1.0,278.7053902865683,0.2,93.95563577074724,-1.3032365242835793
42,65,-79.40756381369488,473.2414755055902,-0.8429505737409575,20.0,0.6946560992820683,5684.162237057797,1.0,277.8624397128273,0.2,94.30158274814761,-1.3053439007179317
42,66,-80.70243316662017,454.0534524486459,4.189819117059414,20.0,0.7051306470747168,5444.920761552206,1.0,282.05225882988674,1.0,473.2414755055902,-1.294869352925283
42,67,-81.99527830620175,456.37614647316695,0.8096853374769237,20.0,0.7071548604184091,5474.420761552206,1.0,282.8619441673637,0.0,0.0,-1.292845139581591
42,68,-83.28745266904424,458.07480294739196,0.268310695641783,20.0,0.7078256371575137,5495.897668897208,1.0,283.13025486300546,0.2,91.27522929463339,-1.2921743628424864
42,69,-84.57643247109321,459.77754168290096,1.2778243174087938,20.0,0.7110201979510355,5517.344713861393,1.0,284.40807918041423,0.2,91.6149605894784,-1.2889798020489645
42,70,-85.86762491882149,461.4843300503805,-0.8850582717265233,20.0,0.7088075522717193,5538.761824678608,1.0,283.5230209086877,0.2,91.9555083365802,-1.2911924477282808
42,71,-87.14963103752301,454.4307121182702,3.6745316107048818,20.0,0.7179938812984815,5449.722793643342,1.0,287.1975525193926,0.7,323.0390310352663,-1.2820061187015184
42,72,-88.42872264086493,456.1246408256073,1.1658061438399123,20.0,0.7209083966580814,5471.233901724303,1.0,288.36335866323253,0.2,90.88614242365405,-1.2790916033419186
42,73,-89.6999913484436,438.94498753003415,3.1291583052979397,20.0,0.7287312924213262,5249.1092608986955,1.0,291.4925169685305,1.0,456.1246408256073,-1.271268707578674
42,74,-90.97234755300991,440.59921519524664,-0.43499879505502576,20.0,0.7276437954336886,5270.892608017917,1.0,291.05751817347544,0.2,87.78899750600684,-1.2723562045663113
42,75,-92.24125528142477,442.85003559235804,1.3793904605792888,20.0,0.7310922715851369,5300.392608017917,1.0,292.43690863405476,0.0,0.0,-1.268907728414863
42,76,-93.50440032731392,437.0764251854843,2.3050730102861667,20.0,0.7368549541108522,5224.397583103267,1.0,294.7419816443409,0.7,309.9950249146506,-1.2631450458891478
42,77,-94.76074073869171,425.2311834857501,2.7218538045432776,20.0,0.7436595886222105,5065.028800436331,1.0,297.4638354488842,0.9,393.3687826669359,-1.2563404113777894
42,78,-96.01956847229226,426.8469968410437,-0.9949288891040924,20.0,0.7411722663994503,5087.053236230651,1.0,296.4689065597801,0.2,85.04623669715002,-1.2588277336005498
42,79,-97.27161736202304,428.4675041306391,2.7115375479092836,20.0,0.7479511102692236,5109.049266026185,1.0,299.1804441076894,0.2,85.36939936820875,-1.2520488897307764
42,80,-98.51956823239622,429.25594701606667,1.6392077430341094,0.0,0.7520491296268088,5119.718119219644,1.0,300.8196518507235,0.5,214.23375206531955,-1.2479508703731912
42,81,-99.76194682712647,430.883367407975,2.2289102571787685,0.0,0.7576214052697557,5141.671799671101,1.0,303.0485621079023,0.2,85.85118940321334,-1.2423785947302441
42,82,-100.99763169545503,432.5154012574923,2.6774905606718846,0.0,0.7643151316714355,5163.59687007207,1.0,305.7260526685742,0.2,86.176673481595,-1.2356848683285646
42,83,-102.22520392653955,433.86737348831866,3.2450548976162334,0.0,0.772427768915476,5181.691438940909,1.0,308.9711075661904,0.3,129.75462037724768,-1.2275722310845238
42,84,-103.44392628212995,435.50774911086785,3.5399501976476415,0.0,0.7812776444095951,5203.564050514985,1.0,312.51105776383804,0.2,86.77347469766374,-1.2187223555904048
42,85,-104.65314220432562,437.15264650659424,3.802573357896808,0.0,0.7907840778043371,5225.407824285616,1.0,316.31363112173483,0.2,87.10154982217358,-1.2092159221956629
42,86,-105.85225988804015,438.8020331961254,4.039295392453709,0.0,0.8008823162854714,5247.22268076003,1.0,320.35292651418854,0.2,87.43052930131886,-1.1991176837145288
42,87,-107.03841679802993,426.79168637692084,5.184309489901719,0.0,0.8138430900102256,5086.300850883517,1.0,325.53723600409023,0.9,394.9218298765129,-1.1861569099897744
42,88,-108.21191156988314,428.9662703783357,5.064855254622412,0.0,0.8265052281467815,5115.800850883517,1.0,330.6020912587126,0.0,0.0,-1.1734947718532185
42,89,-109.3730344166978,431.1530378797506,4.9487700154205765,0.0,0.838877153185333,5145.300850883517,1.0,335.5508612741332,0.0,0.0,-1.161122846814667
42,90,-110.52144666423654,432.7858318109321,5.084239710372308,0.0,0.8515877524612637,5167.221180477592,1.0,340.63510098450547,0.2,86.23060757595013,-1.1484122475387362
42,91,-111.65625208804867,433.853377343001,5.442729490641314,0.0,0.865194576187867,5181.504430631119,1.0,346.0778304751468,0.4,173.11433272437284,-1.134805423812133
42,92,-112.77719749927697,435.4937141906647,5.544005033535244,0.0,0.8790545887717052,5203.377288257429,1.0,351.62183550868207,0.2,86.7706754686002,-1.1209454112282948
42,93,-113.88324074166263,436.27299519933746,5.960867537053806,0.0,0.8939567576143397,5213.73733951875,1.0,357.58270304573585,0.5,217.74685709533236,-1.1060432423856603
42,94,-114.9742139035518,437.9199866949584,6.028032198598031,0.0,0.9090268381108347,5235.567660263146,1.0,363.6107352443339,0.2,87.2545990398675,-1.0909731618891652
42,95,-116.04995830011443,439.57145235669816,6.091506130613088,0.0,0.9242556034373675,5257.369026897049,1.0,369.702241374947,0.2,87.5839973389917,-1.0757443965626325
