episode,epsilon,reward,steps,exit_reason
313,0.9996860491358797,-1373,187,terminated
314,0.9996850494498305,-1678,195,terminated
315,0.999684049764781,-1278,191,terminated
316,0.9996830500807312,-1479,194,terminated
317,0.9996820503976811,-1474,189,terminated
318,0.9996810507156306,-1776,194,terminated
319,0.9996800510345799,-1675,192,terminated
320,0.9996790513545288,-979,189,terminated
321,0.9996780516754774,-1479,194,terminated
322,0.9996770519974257,-2081,202,terminated
323,0.9996760523203737,-1779,197,terminated
324,0.9996750526443213,-1777,195,terminated
325,0.9996740529692687,-1477,192,terminated
326,0.9996730532952157,-1178,190,terminated
327,0.9996720536221624,-1976,196,terminated
328,0.9996710539501087,-1076,187,terminated
329,0.9996700542790548,-1985,205,terminated
330,0.9996690546090005,-1380,194,terminated
331,0.9996680549399458,-1380,194,terminated
332,0.9996670552718908,-1183,195,terminated
333,0.9996660556048356,-1876,195,terminated
334,0.99966505593878,-1382,196,terminated
335,0.999664056273724,-1484,199,terminated
336,0.9996630566096677,-1878,197,terminated
337,0.999662056946611,-1078,189,terminated
338,0.999661057284554,-1379,193,terminated
339,0.9996600576234967,-1480,195,terminated
340,0.9996590579634391,-1582,198,terminated
341,0.9996580583043811,-1677,194,terminated
342,0.9996570586463228,-1786,204,terminated
343,0.9996560589892641,-1279,192,terminated
344,0.9996550593332051,-1475,190,terminated
345,0.9996540596781457,-1278,191,terminated
346,0.9996530600240859,-1177,189,terminated
347,0.9996520603710258,-1677,194,terminated
348,0.9996510607189655,-1775,193,terminated
349,0.9996500610679048,-977,187,terminated
350,0.9996490614178437,-1874,193,terminated
351,0.9996480617687823,-1879,198,terminated
352,0.9996470621207205,-1580,196,terminated
353,0.9996460624736584,-1775,193,terminated
354,0.9996450628275959,-1175,187,terminated
355,0.9996440631825331,-1278,191,terminated
356,0.9996430635384699,-1573,189,terminated
357,0.9996420638954063,-1774,192,terminated
358,0.9996410642533424,-1377,191,terminated
359,0.9996400646122782,-1981,201,terminated
360,0.9996390649722136,-883,192,terminated
361,0.9996380653331486,-1875,194,terminated
362,0.9996370656950833,-1387,201,terminated
363,0.9996360660580176,-1474,189,terminated
364,0.9996350664219515,-1481,196,terminated
365,0.999634066786885,-1082,193,terminated
366,0.9996330671528182,-1579,195,terminated
367,0.999632067519751,-1582,198,terminated
368,0.9996310678876834,-1579,195,terminated
369,0.9996300682566155,-680,187,terminated
370,0.9996290686265472,-1179,191,terminated
371,0.9996280689974786,-1277,190,terminated
372,0.9996270693694096,-876,185,terminated
373,0.9996260697423401,-1074,185,terminated
374,0.9996250701162703,-1775,193,terminated
375,0.9996240704912002,-1378,192,terminated
376,0.9996230708671296,-1180,192,terminated
377,0.9996220712440588,-1275,188,terminated
378,0.9996210716219875,-1577,193,terminated
379,0.9996200720009158,-1473,188,terminated
380,0.9996190723808438,-1273,186,terminated
381,0.9996180727617714,-1876,195,terminated
382,0.9996170731436986,-1775,193,terminated
383,0.9996160735266254,-1680,197,terminated
384,0.9996150739105518,-1580,196,terminated
385,0.9996140742954779,-1578,194,terminated
386,0.9996130746814036,-1680,197,terminated
387,0.9996120750683288,-1677,194,terminated
388,0.9996110754562537,-1478,193,terminated
389,0.9996100758451782,-1177,189,terminated
390,0.9996090762351024,-1987,207,terminated
391,0.9996080766260261,-1373,187,terminated
392,0.9996070770179495,-1276,189,terminated
393,0.9996060774108725,-1574,190,terminated
394,0.999605077804795,-979,189,terminated
395,0.9996040781997172,-2175,197,terminated
396,0.999603078595639,-1378,192,terminated
397,0.9996020789925604,-1779,197,terminated
398,0.9996010793904814,-1981,201,terminated
399,0.9996000797894019,-1283,196,terminated
400,0.9995990801893221,-1475,190,terminated
401,0.9995980805902419,-1377,191,terminated
402,0.9995970809921613,-1681,198,terminated
403,0.9995960813950803,-781,189,terminated
404,0.9995950817989988,-1379,193,terminated
405,0.999594082203917,-1076,187,terminated
406,0.9995930826098347,-1475,190,terminated
407,0.9995920830167521,-1180,192,terminated
408,0.9995910834246691,-1679,196,terminated
409,0.9995900838335856,-981,191,terminated
410,0.9995890842435018,-1675,192,terminated
411,0.9995880846544175,-1375,189,terminated
412,0.9995870850663329,-1672,189,terminated
413,0.9995860854792478,-1682,199,terminated
414,0.9995850858931623,-1673,190,terminated
415,0.9995840863080764,-1682,199,terminated
416,0.99958308672399,-974,184,terminated
417,0.9995820871409032,-1576,192,terminated
418,0.999581087558816,-1678,195,terminated
419,0.9995800879777285,-1277,190,terminated
420,0.9995790883976404,-1884,203,terminated
421,0.999578088818552,-1976,196,terminated
422,0.9995770892404632,-1282,195,terminated
423,0.9995760896633739,-1480,195,terminated
424,0.9995750900872842,-1381,195,terminated
425,0.999574090512194,-1678,195,terminated
426,0.9995730909381035,-1280,193,terminated
427,0.9995720913650126,-1378,192,terminated
428,0.9995710917929211,-1477,192,terminated
429,0.9995700922218294,-1579,195,terminated
430,0.9995690926517371,-1681,198,terminated
431,0.9995680930826444,-1677,194,terminated
432,0.9995670935145513,-1177,189,terminated
433,0.9995660939474578,-1784,202,terminated
434,0.9995650943813638,-1380,194,terminated
435,0.9995640948162694,-1577,193,terminated
436,0.9995630952521746,-1475,190,terminated
437,0.9995620956890793,-1472,187,terminated
438,0.9995610961269835,-1380,194,terminated
439,0.9995600965658874,-1278,191,terminated
440,0.9995590970057908,-874,183,terminated
441,0.9995580974466938,-974,184,terminated
442,0.9995570978885963,-1283,196,terminated
443,0.9995560983314984,-1377,191,terminated
444,0.9995550987754,-1780,198,terminated
445,0.9995540992203013,-1179,191,terminated
446,0.999553099666202,-1376,190,terminated
447,0.9995521001131022,-2082,203,terminated
448,0.9995511005610022,-1078,189,terminated
449,0.9995501010099016,-1081,192,terminated
450,0.9995491014598006,-1780,198,terminated
451,0.9995481019106991,-1785,203,terminated
452,0.9995471023625971,-1277,190,terminated
453,0.9995461028154947,-1578,194,terminated
454,0.9995451032693918,-1673,190,terminated
455,0.9995441037242885,-981,191,terminated
456,0.9995431041801848,-1679,196,terminated
457,0.9995421046370806,-1481,196,terminated
458,0.999541105094976,-1575,191,terminated
459,0.9995401055538709,-1582,198,terminated
460,0.9995391060137653,-1477,192,terminated
461,0.9995381064746592,-1577,193,terminated
462,0.9995371069365527,-1080,191,terminated
463,0.9995361073994458,-1578,194,terminated
464,0.9995351078633383,-1575,191,terminated
465,0.9995341083282304,-1281,194,terminated
466,0.999533108794122,-1576,192,terminated
467,0.9995321092610132,-1580,196,terminated
468,0.9995311097289039,-1372,186,terminated
469,0.9995301101977941,-1878,197,terminated
470,0.9995291106676839,-1675,192,terminated
471,0.9995281111385732,-1477,192,terminated
472,0.999527111610462,-1476,191,terminated
473,0.9995261120833504,-1581,197,terminated
474,0.9995251125572383,-1479,194,terminated
475,0.9995241130321257,-1377,191,terminated
476,0.9995231135080127,-1376,190,terminated
477,0.9995221139848992,-1781,199,terminated
478,0.9995211144627852,-1378,192,terminated
479,0.9995201149416707,-1576,192,terminated
480,0.9995191154215557,-1275,188,terminated
481,0.9995181159024402,-1880,199,terminated
482,0.9995171163843243,-1484,199,terminated
483,0.9995161168672079,-1473,188,terminated
484,0.999515117351091,-1375,189,terminated
485,0.9995141178359737,-1583,199,terminated
486,0.9995131183218557,-1775,193,terminated
487,0.9995121188087374,-1579,195,terminated
488,0.9995111192966185,-1784,202,terminated
489,0.9995101197854992,-1480,195,terminated
490,0.9995091202753794,-1280,193,terminated
491,0.9995081207662591,-1177,189,terminated
492,0.9995071212581382,-1477,192,terminated
493,0.9995061217510169,-1677,194,terminated
494,0.9995051222448952,-1180,192,terminated
495,0.999504122739773,-1575,191,terminated
496,0.9995031232356502,-1378,192,terminated
497,0.9995021237325269,-1381,195,terminated
498,0.9995011242304032,-1079,190,terminated
499,0.9995001247292788,-1575,191,terminated
500,0.9994991252291541,-1388,202,terminated
501,0.9994981257300288,-1381,195,terminated
502,0.9994971262319031,-1381,195,terminated
503,0.9994961267347768,-1577,193,terminated
504,0.9994951272386501,-1984,204,terminated
505,0.9994941277435229,-1774,192,terminated
506,0.9994931282493951,-1584,200,terminated
507,0.9994921287562668,-1277,190,terminated
508,0.999491129264138,-1977,197,terminated
509,0.9994901297730087,-2285,208,terminated
510,0.9994891302828789,-1376,190,terminated
511,0.9994881307937485,-1078,189,terminated
512,0.9994871313056177,-2380,204,terminated
513,0.9994861318184864,-2074,195,terminated
514,0.9994851323323546,-1881,200,terminated
515,0.9994841328472223,-871,180,terminated
516,0.9994831333630894,-1585,201,terminated
517,0.999482133879956,-1579,195,terminated
518,0.999481134397822,-1480,195,terminated
519,0.9994801349166876,-1676,193,terminated
520,0.9994791354365526,-1774,192,terminated
521,0.9994781359574172,-2381,205,terminated
522,0.9994771364792812,-1375,189,terminated
523,0.9994761370021447,-1482,197,terminated
524,0.9994751375260076,-1776,194,terminated
525,0.99947413805087,-1482,197,terminated
526,0.9994731385767319,-1178,190,terminated
527,0.9994721391035933,-1480,195,terminated
528,0.9994711396314542,-1082,193,terminated
529,0.9994701401603145,-1676,193,terminated
530,0.9994691406901743,-1383,197,terminated
531,0.9994681412210337,-1382,196,terminated
532,0.9994671417528924,-1877,196,terminated
533,0.9994661422857506,-1277,190,terminated
534,0.9994651428196083,-1681,198,terminated
535,0.9994641433544654,-1579,195,terminated
536,0.9994631438903221,-1778,196,terminated
537,0.9994621444271782,-1480,195,terminated
538,0.9994611449650337,-1478,193,terminated
539,0.9994601455038887,-1781,199,terminated
540,0.9994591460437432,-1377,191,terminated
541,0.9994581465845971,-1871,190,terminated
542,0.9994571471264505,-1674,191,terminated
543,0.9994561476693034,-1971,191,terminated
544,0.9994551482131556,-1380,194,terminated
545,0.9994541487580074,-879,188,terminated
546,0.9994531493038586,-1681,198,terminated
547,0.9994521498507093,-1876,195,terminated
548,0.9994511503985594,-1678,195,terminated
549,0.999450150947409,-1578,194,terminated
550,0.999449151497258,-1677,194,terminated
551,0.9994481520481064,-1986,206,terminated
552,0.9994471525999543,-1672,189,terminated
553,0.9994461531528017,-1379,193,terminated
554,0.9994451537066485,-1776,194,terminated
555,0.9994441542614948,-1281,194,terminated
556,0.9994431548173405,-1578,194,terminated
557,0.9994421553741857,-1479,194,terminated
558,0.9994411559320303,-1476,191,terminated
559,0.9994401564908744,-1377,191,terminated
560,0.9994391570507178,-1081,192,terminated
561,0.9994381576115607,-1576,192,terminated
562,0.9994371581734031,-1377,191,terminated
563,0.9994361587362448,-1479,194,terminated
564,0.9994351593000861,-1278,191,terminated
565,0.9994341598649268,-1377,191,terminated
566,0.9994331604307669,-1376,190,terminated
567,0.9994321609976065,-1781,199,terminated
568,0.9994311615654454,-1586,202,terminated
569,0.9994301621342838,-1583,199,terminated
570,0.9994291627041216,-978,188,terminated
571,0.9994281632749589,-1177,189,terminated
572,0.9994271638467955,-1474,189,terminated
573,0.9994261644196316,-1283,196,terminated
574,0.9994251649934671,-1271,184,terminated
575,0.999424165568302,-1174,186,terminated
576,0.9994231661441364,-1480,195,terminated
577,0.9994221667209702,-2083,204,terminated
578,0.9994211672988034,-1181,193,terminated
579,0.999420167877636,-1482,197,terminated
580,0.999419168457468,-1478,193,terminated
581,0.9994181690382995,-1677,194,terminated
582,0.9994171696201304,-1478,193,terminated
583,0.9994161702029607,-881,190,terminated
584,0.9994151707867904,-1373,187,terminated
585,0.9994141713716196,-1178,190,terminated
586,0.9994131719574482,-1275,188,terminated
587,0.9994121725442762,-976,186,terminated
588,0.9994111731321036,-1572,188,terminated
589,0.9994101737209304,-1681,198,terminated
590,0.9994091743107567,-1175,187,terminated
591,0.9994081749015824,-1377,191,terminated
592,0.9994071754934075,-1277,190,terminated
593,0.999406176086232,-1574,190,terminated
594,0.9994051766800558,-1974,194,terminated
595,0.9994041772748791,-1575,191,terminated
596,0.9994031778707018,-1680,197,terminated
597,0.9994021784675239,-1584,200,terminated
598,0.9994011790653454,-1579,195,terminated
599,0.9994001796641663,-980,190,terminated
600,0.9993991802639866,-1583,199,terminated
601,0.9993981808648063,-2179,201,terminated
602,0.9993971814666254,-2179,201,terminated
603,0.9993961820694439,-1482,197,terminated
604,0.9993951826732618,-1571,187,terminated
605,0.999394183278079,-1073,184,terminated
606,0.9993931838838958,-1380,194,terminated
607,0.9993921844907119,-1884,203,terminated
608,0.9993911850985273,-1272,185,terminated
609,0.9993901857073422,-1176,188,terminated
610,0.9993891863171565,-2073,194,terminated
611,0.9993881869279702,-1179,191,terminated
612,0.9993871875397832,-1474,189,terminated
613,0.9993861881525956,-1377,191,terminated
614,0.9993851887664075,-1384,198,terminated
615,0.9993841893812186,-1272,185,terminated
616,0.9993831899970292,-1275,188,terminated
617,0.9993821906138393,-1784,202,terminated
618,0.9993811912316486,-1684,201,terminated
619,0.9993801918504573,-1374,188,terminated
620,0.9993791924702655,-1674,191,terminated
621,0.999378193091073,-1080,191,terminated
622,0.9993771937128799,-1381,195,terminated
623,0.9993761943356861,-1473,188,terminated
624,0.9993751949594918,-1580,196,terminated
625,0.9993741955842967,-1778,196,terminated
626,0.9993731962101011,-976,186,terminated
627,0.9993721968369049,-1172,184,terminated
628,0.999371197464708,-1179,191,terminated
629,0.9993701980935106,-1778,196,terminated
630,0.9993691987233124,-1079,190,terminated
631,0.9993681993541137,-1082,193,terminated
632,0.9993671999859143,-1679,196,terminated
633,0.9993662006187143,-1577,193,terminated
634,0.9993652012525136,-1585,201,terminated
635,0.9993642018873123,-1276,189,terminated
636,0.9993632025231104,-1381,195,terminated
637,0.9993622031599079,-1674,191,terminated
638,0.9993612037977047,-1578,194,terminated
639,0.9993602044365009,-1279,192,terminated
640,0.9993592050762964,-1975,195,terminated
641,0.9993582057170913,-1579,195,terminated
642,0.9993572063588856,-981,191,terminated
643,0.9993562070016792,-1369,183,terminated
644,0.9993552076454721,-1181,193,terminated
645,0.9993542082902644,-1875,194,terminated
646,0.9993532089360562,-1272,185,terminated
647,0.9993522095828472,-1582,198,terminated
648,0.9993512102306376,-885,194,terminated
649,0.9993502108794273,-1679,196,terminated
650,0.9993492115292164,-2084,205,terminated
651,0.9993482121800048,-1579,195,terminated
652,0.9993472128317926,-1675,192,terminated
653,0.9993462134845797,-1575,191,terminated
654,0.9993452141383662,-1682,199,terminated
655,0.999344214793152,-1077,188,terminated
656,0.9993432154489372,-1578,194,terminated
657,0.9993422161057217,-1776,194,terminated
658,0.9993412167635056,-1883,202,terminated
659,0.9993402174222888,-1379,193,terminated
660,0.9993392180820714,-1576,192,terminated
661,0.9993382187428532,-1778,196,terminated
662,0.9993372194046345,-1680,197,terminated
663,0.9993362200674151,-1476,191,terminated
664,0.999335220731195,-1387,201,terminated
665,0.9993342213959742,-1178,190,terminated
666,0.9993332220617528,-1078,189,terminated
667,0.9993322227285307,-1485,200,terminated
668,0.999331223396308,-1378,192,terminated
669,0.9993302240650845,-1775,193,terminated
