episode,epsilon,reward,steps,exit_reason
658,1,-444.0736473511106,199,terminated
659,1,-390.4675298672536,184,terminated
660,1,-434.26898692813955,199,terminated
661,1,-466.851800804717,203,terminated
662,1,-383.2951045016621,194,terminated
663,1,-458.82869996835774,193,terminated
664,1,-440.89853853852156,196,terminated
665,1,-450.8494741163961,198,terminated
666,1,-409.0216302759773,196,terminated
667,1,-430.92133203955,184,terminated
668,1,-410.90005143072614,190,terminated
669,1,-447.4190536330775,194,terminated
670,1,-401.4942465233563,194,terminated
671,1,-442.4421515684288,191,terminated
672,1,-453.78873417275497,195,terminated
673,1,-401.89651935613693,195,terminated
674,1,-393.38517959726573,194,terminated
675,1,-411.52145367204616,199,terminated
676,1,-440.1744980641082,198,terminated
677,1,-399.4972210310964,192,terminated
678,1,-442.0247329029622,189,terminated
679,1,-391.4519770329828,196,terminated
680,1,-401.95404015883105,195,terminated
681,1,-401.6337170951131,196,terminated
682,1,-415.93230942874845,187,terminated
683,1,-391.68250333972,196,terminated
684,1,-406.40329218251924,186,terminated
685,1,-455.62091431484055,191,terminated
686,1,-463.4380958248065,199,terminated
687,1,-435.16279133919556,196,terminated
688,1,-377.9459274009449,190,terminated
689,1,-445.13173102324953,193,terminated
690,1,-377.2308241678609,193,terminated
691,1,-407.0489841564472,187,terminated
692,1,-437.502494267605,193,terminated
693,1,-387.58934252513865,195,terminated
694,1,-438.86418093546894,195,terminated
695,1,-410.3326394890636,181,terminated
696,1,-408.11547347376995,187,terminated
697,1,-392.91444764197746,193,terminated
698,1,-408.7753690200009,194,terminated
699,1,-433.2414186789765,202,terminated
700,1,-454.8737371037095,193,terminated
701,1,-399.4413669367748,191,terminated
702,1,-461.85819193124956,196,terminated
703,1,-415.0012627743206,208,terminated
704,1,-396.19675952670167,196,terminated
705,1,-420.86907471616666,187,terminated
706,1,-401.8558778981507,189,terminated
707,1,-390.737252065853,198,terminated
708,1,-387.66510330288935,187,terminated
709,1,-396.9896809613001,191,terminated
710,1,-432.78354844753085,187,terminated
711,1,-430.6244241594462,197,terminated
712,1,-419.5185726457668,199,terminated
713,1,-465.08616831987024,194,terminated
714,1,-442.6462941658795,195,terminated
715,1,-421.0383877789967,184,terminated
716,1,-430.929060009762,189,terminated
717,1,-399.36417008226834,196,terminated
718,1,-454.33632357290327,192,terminated
719,1,-408.101611256902,187,terminated
720,1,-374.2550677896202,185,terminated
721,1,-429.68656421890853,197,terminated
722,1,-450.6216565887756,194,terminated
723,1,-415.5386913805936,194,terminated
724,1,-414.875670211048,193,terminated
725,1,-407.0287666417405,198,terminated
726,1,-403.38246302830413,192,terminated
727,1,-429.14203634206825,195,terminated
728,1,-435.0623017543409,190,terminated
729,1,-414.6356683531096,189,terminated
730,1,-385.98271429668284,189,terminated
731,1,-435.3954900816287,193,terminated
732,1,-423.4468267561483,199,terminated
