episode,loss,epsilon,reward,steps,exit_reason
1768,27746.58984375,0.9982325628752774,-975,185,terminated
1769,41388.609375,0.9982315646427145,-1880,199,terminated
1770,14913.30859375,0.9982305664111498,-1476,191,terminated
1771,18208.92578125,0.9982295681805834,-1175,187,terminated
1772,21064.4140625,0.9982285699510152,-1181,193,terminated
1773,10432.6240234375,0.9982275717224451,-1385,199,terminated
1774,47125.35546875,0.9982265734948734,-1777,195,terminated
1775,18184.94921875,0.9982255752682999,-1377,191,terminated
1776,21441.16796875,0.9982245770427246,-1578,194,terminated
1777,21559.86328125,0.9982235788181475,-1681,198,terminated
1778,15431.0546875,0.9982225805945687,-1275,188,terminated
1779,39776.0234375,0.9982215823719881,-774,182,terminated
1780,84569.59375,0.9982205841504057,-2179,201,terminated
1781,19023.578125,0.9982195859298215,-1475,190,terminated
1782,30102.5390625,0.9982185877102355,-1079,190,terminated
1783,14522.154296875,0.9982175894916477,-1476,191,terminated
1784,19409.46875,0.9982165912740583,-1082,193,terminated
1785,46644.8125,0.998215593057467,-1880,199,terminated
1786,20324.076171875,0.9982145948418739,-1473,188,terminated
1787,59989.99609375,0.998213596627279,-2074,195,terminated
1788,42755.8515625,0.9982125984136824,-1974,194,terminated
1789,28909.544921875,0.9982116002010839,-1077,188,terminated
1790,14713.2099609375,0.9982106019894836,-1378,192,terminated
1791,18784.23046875,0.9982096037788816,-1681,198,terminated
1792,18518.25,0.9982086055692778,-1081,192,terminated
1793,17545.880859375,0.9982076073606723,-1376,190,terminated
1794,13437.5283203125,0.9982066091530649,-1377,191,terminated
1795,32673.939453125,0.9982056109464558,-974,184,terminated
1796,16685.0703125,0.9982046127408448,-1286,199,terminated
1797,25314.203125,0.9982036145362321,-1580,196,terminated
1798,35952.89453125,0.9982026163326175,-1883,202,terminated
1799,18835.5859375,0.9982016181300012,-1378,192,terminated
1800,26412.720703125,0.998200619928383,-1677,194,terminated
1801,20245.0546875,0.9981996217277631,-1578,194,terminated
1802,24409.126953125,0.9981986235281414,-1680,197,terminated
1803,66687.109375,0.9981976253295178,-2177,199,terminated
1804,15546.2255859375,0.9981966271318925,-1381,195,terminated
1805,17840.998046875,0.9981956289352654,-1681,198,terminated
1806,27478.92578125,0.9981946307396364,-1078,189,terminated
1807,26121.17578125,0.9981936325450057,-1679,196,terminated
1808,33003.46484375,0.9981926343513732,-980,190,terminated
1809,33490.96875,0.9981916361587388,-1785,203,terminated
1810,24707.849609375,0.9981906379671026,-1672,189,terminated
1811,26176.96484375,0.9981896397764646,-1176,188,terminated
1812,19657.560546875,0.9981886415868247,-1480,195,terminated
1813,26953.708984375,0.9981876433981831,-1676,193,terminated
1814,14331.7607421875,0.9981866452105397,-1173,185,terminated
1815,39672.2890625,0.9981856470238945,-1976,196,terminated
1816,18504.53125,0.9981846488382474,-1176,188,terminated
1817,15780.0576171875,0.9981836506535986,-1179,191,terminated
1818,24225.359375,0.9981826524699479,-1683,200,terminated
1819,34260.92578125,0.9981816542872953,-1779,197,terminated
1820,14955.7021484375,0.998180656105641,-1378,192,terminated
1821,18758.314453125,0.9981796579249849,-1183,195,terminated
1822,68815.03125,0.9981786597453269,-2071,192,terminated
1823,36618.89453125,0.9981776615666672,-1885,204,terminated
1824,19244.20703125,0.9981766633890056,-1280,193,terminated
1825,15820.943359375,0.9981756652123421,-1280,193,terminated
1826,37268.8359375,0.9981746670366769,-1775,193,terminated
1827,28437.109375,0.9981736688620099,-978,188,terminated
1828,20835.3984375,0.9981726706883409,-1685,202,terminated
1829,31440.986328125,0.9981716725156702,-1677,194,terminated
1830,23677.8984375,0.9981706743439976,-1683,200,terminated
1831,17664.818359375,0.9981696761733233,-1378,192,terminated
1832,27256.83984375,0.9981686780036471,-1781,199,terminated
1833,15023.2392578125,0.998167679834969,-1579,195,terminated
1834,21059.6171875,0.9981666816672892,-1676,193,terminated
1835,44905.609375,0.9981656835006075,-980,190,terminated
1836,19691.041015625,0.998164685334924,-1471,186,terminated
1837,13976.9482421875,0.9981636871702386,-1381,195,terminated
1838,16082.2080078125,0.9981626890065515,-1481,196,terminated
1839,33260.58203125,0.9981616908438624,-1780,198,terminated
1840,12223.9658203125,0.9981606926821716,-1382,196,terminated
1841,23918.990234375,0.9981596945214789,-1581,197,terminated
1842,52515.390625,0.9981586963617843,-2084,205,terminated
1843,25556.814453125,0.998157698203088,-1680,197,terminated
1844,20995.34765625,0.9981567000453897,-1187,199,terminated
1845,17349.720703125,0.9981557018886896,-1379,193,terminated
1846,23380.619140625,0.9981547037329878,-1584,200,terminated
1847,21180.771484375,0.998153705578284,-1585,201,terminated
1848,32901.1640625,0.9981527074245784,-1880,199,terminated
1849,42344.859375,0.9981517092718709,-1882,201,terminated
1850,25023.732421875,0.9981507111201616,-1282,195,terminated
1851,30660.455078125,0.9981497129694504,-1873,192,terminated
1852,23248.328125,0.9981487148197374,-1676,193,terminated
1853,78454.71875,0.9981477166710225,-676,183,terminated
1854,22667.173828125,0.9981467185233058,-1269,182,terminated
1855,21044.443359375,0.9981457203765873,-1572,188,terminated
1856,15636.677734375,0.9981447222308669,-1278,191,terminated
1857,16319.5302734375,0.9981437240861447,-1481,196,terminated
1858,16271.078125,0.9981427259424206,-1378,192,terminated
1859,23029.763671875,0.9981417277996947,-1077,188,terminated
1860,15755.9072265625,0.9981407296579669,-1382,196,terminated
1861,54143.31640625,0.9981397315172371,-1978,198,terminated
1862,17340.337890625,0.9981387333775056,-1477,192,terminated
1863,16850.88671875,0.9981377352387721,-1170,182,terminated
1864,17840.708984375,0.9981367371010369,-1278,191,terminated
1865,31934.423828125,0.9981357389642997,-1778,196,terminated
1866,12683.2109375,0.9981347408285608,-1378,192,terminated
1867,25654.01171875,0.9981337426938199,-1681,198,terminated
1868,32441.150390625,0.9981327445600772,-1670,187,terminated
1869,20718.126953125,0.9981317464273326,-1278,191,terminated
1870,9546.42578125,0.9981307482955861,-1377,191,terminated
1871,14448.7158203125,0.9981297501648378,-1474,189,terminated
1872,47339.54296875,0.9981287520350877,-1979,199,terminated
1873,17365.841796875,0.9981277539063356,-1274,187,terminated
1874,29784.640625,0.9981267557785817,-1778,196,terminated
1875,13313.8212890625,0.9981257576518259,-1386,200,terminated
1876,27087.607421875,0.9981247595260682,-1682,199,terminated
1877,16895.818359375,0.9981237614013087,-1181,193,terminated
1878,41761.1015625,0.9981227632775472,-1977,197,terminated
1879,23771.244140625,0.9981217651547839,-1077,188,terminated
1880,23990.61328125,0.9981207670330187,-1478,193,terminated
1881,11530.271484375,0.9981197689122516,-1380,194,terminated
1882,22216.56640625,0.9981187707924827,-1680,197,terminated
1883,14649.724609375,0.9981177726737118,-1484,199,terminated
1884,34683.40625,0.9981167745559392,-1877,196,terminated
1885,25408.04296875,0.9981157764391646,-1679,196,terminated
1886,26369.046875,0.9981147783233881,-1474,189,terminated
1887,23287.533203125,0.9981137802086097,-1380,194,terminated
1888,54503.09765625,0.9981127820948295,-977,187,terminated
1889,17260.080078125,0.9981117839820474,-1476,191,terminated
1890,16265.1689453125,0.9981107858702634,-1174,186,terminated
1891,18785.80859375,0.9981097877594775,-1182,194,terminated
1892,31794.224609375,0.9981087896496896,-1674,191,terminated
1893,26018.1484375,0.9981077915408999,-1077,188,terminated
1894,12622.2529296875,0.9981067934331084,-1376,190,terminated
1895,29134.19140625,0.9981057953263149,-1674,191,terminated
1896,23660.4921875,0.9981047972205196,-1578,194,terminated
1897,17926.0546875,0.9981037991157223,-1175,187,terminated
1898,66905.0859375,0.9981028010119232,-2082,203,terminated
1899,41155.71484375,0.9981018029091221,-1878,197,terminated
1900,15316.099609375,0.9981008048073191,-1379,193,terminated
1901,26419.474609375,0.9980998067065143,-1673,190,terminated
1902,23761.111328125,0.9980988086067076,-1680,197,terminated
1903,14119.5322265625,0.998097810507899,-1478,193,terminated
1904,64463.015625,0.9980968124100885,-776,184,terminated
1905,20481.1875,0.9980958143132761,-1279,192,terminated
1906,34901.69921875,0.9980948162174618,-1884,203,terminated
1907,18921.84375,0.9980938181226455,-1481,196,terminated
1908,22813.798828125,0.9980928200288274,-1174,186,terminated
1909,19404.3359375,0.9980918219360073,-1084,195,terminated
1910,15019.9755859375,0.9980908238441853,-1482,197,terminated
1911,32248.220703125,0.9980898257533615,-1677,194,terminated
1912,19524.189453125,0.9980888276635357,-1478,193,terminated
1913,16259.3408203125,0.998087829574708,-1474,189,terminated
1914,30635.701171875,0.9980868314868784,-1779,197,terminated
1915,21366.16015625,0.9980858334000469,-1079,190,terminated
1916,14461.2705078125,0.9980848353142134,-1379,193,terminated
1917,25059.91015625,0.9980838372293781,-1677,194,terminated
1918,13128.927734375,0.9980828391455409,-1178,190,terminated
1919,43294.83203125,0.9980818410627017,-1877,196,terminated
1920,13231.7587890625,0.9980808429808606,-1281,194,terminated
1921,23877.56640625,0.9980798449000177,-1778,196,terminated
1922,17801.513671875,0.9980788468201728,-1375,189,terminated
1923,37050.09375,0.9980778487413259,-1878,197,terminated
1924,25113.71484375,0.9980768506634771,-1084,195,terminated
1925,17095.60546875,0.9980758525866263,-1379,193,terminated
1926,15786.9189453125,0.9980748545107737,-1279,192,terminated
1927,17483.900390625,0.9980738564359192,-1581,197,terminated
1928,18620.333984375,0.9980728583620627,-1375,189,terminated
1929,80682.296875,0.9980718602892044,-2178,200,terminated
1930,20978.73828125,0.9980708622173441,-1577,193,terminated
1931,20173.509765625,0.9980698641464818,-1573,189,terminated
1932,31730.6875,0.9980688660766176,-974,184,terminated
1933,23668.15625,0.9980678680077515,-1780,198,terminated
1934,24709.650390625,0.9980668699398835,-1680,197,terminated
1935,40534.49609375,0.9980658718730135,-1990,210,terminated
1936,15709.716796875,0.9980648738071416,-1582,198,terminated
1937,28251.9140625,0.9980638757422677,-1170,182,terminated
1938,18599.173828125,0.998062877678392,-1380,194,terminated
1939,25492.6796875,0.9980618796155143,-1475,190,terminated
1940,21777.54296875,0.9980608815536346,-1575,191,terminated
1941,39931.890625,0.998059883492753,-1881,200,terminated
1942,22688.658203125,0.9980588854328695,-1274,187,terminated
1943,31704.916015625,0.998057887373984,-1779,197,terminated
1944,17132.875,0.9980568893160966,-1384,198,terminated
1945,50868.66796875,0.9980558912592072,-977,187,terminated
1946,47040.265625,0.998054893203316,-678,185,terminated
1947,23132.6953125,0.9980538951484227,-1678,195,terminated
1948,13945.5,0.9980528970945275,-1480,195,terminated
1949,26319.28125,0.9980518990416304,-1581,197,terminated
1950,14426.787109375,0.9980509009897314,-1278,191,terminated
1951,17742.283203125,0.9980499029388303,-1076,187,terminated
1952,22604.884765625,0.9980489048889274,-1079,190,terminated
1953,30240.703125,0.9980479068400224,-1678,195,terminated
1954,29087.07421875,0.9980469087921156,-881,190,terminated
1955,36810.41015625,0.9980459107452068,-1774,192,terminated
1956,17531.271484375,0.998044912699296,-1277,190,terminated
1957,14597.841796875,0.9980439146543832,-1178,190,terminated
1958,21984.7265625,0.9980429166104685,-1574,190,terminated
1959,10944.810546875,0.9980419185675519,-1380,194,terminated
1960,13114.25,0.9980409205256333,-1384,198,terminated
1961,14718.013671875,0.9980399224847127,-979,189,terminated
1962,10773.4306640625,0.9980389244447903,-1277,190,terminated
1963,17448.072265625,0.9980379264058657,-1474,189,terminated
1964,21610.06640625,0.9980369283679393,-1477,192,terminated
1965,13149.296875,0.9980359303310109,-1372,186,terminated
1966,99956.0625,0.9980349322950806,-2281,204,terminated
1967,15443.2763671875,0.9980339342601482,-1477,192,terminated
1968,19300.359375,0.9980329362262139,-1579,195,terminated
1969,18654.451171875,0.9980319381932776,-1376,190,terminated
1970,20127.408203125,0.9980309401613394,-1578,194,terminated
1971,22686.919921875,0.9980299421303992,-1076,187,terminated
1972,18427.056640625,0.9980289441004571,-1171,183,terminated
1973,37227.96484375,0.9980279460715129,-1780,198,terminated
1974,81419.6328125,0.9980269480435668,-2178,200,terminated
1975,17920.8984375,0.9980259500166188,-1380,194,terminated
1976,16778.39453125,0.9980249519906688,-1377,191,terminated
1977,47469.31640625,0.9980239539657167,-1976,196,terminated
1978,17100.572265625,0.9980229559417627,-1379,193,terminated
1979,25006.98828125,0.9980219579188068,-1780,198,terminated
1980,21825.62890625,0.9980209598968488,-1181,193,terminated
1981,22249.958984375,0.9980199618758889,-1273,186,terminated
1982,37301.52734375,0.998018963855927,-1876,195,terminated
1983,16977.146484375,0.9980179658369631,-1275,188,terminated
1984,18694.638671875,0.9980169678189973,-1376,190,terminated
1985,28376.1484375,0.9980159698020294,-1074,185,terminated
1986,21233.70703125,0.9980149717860596,-1078,189,terminated
1987,21233.7578125,0.9980139737710878,-1074,185,terminated
1988,21765.59375,0.998012975757114,-1078,189,terminated
1989,36916.06640625,0.9980119777441382,-1771,189,terminated
1990,24444.42578125,0.9980109797321605,-1473,188,terminated
1991,12946.0625,0.9980099817211807,-1185,197,terminated
1992,21957.025390625,0.998008983711199,-1077,188,terminated
1993,51283.67578125,0.9980079857022152,-1879,198,terminated
1994,16264.3125,0.9980069876942295,-1073,184,terminated
1995,19715.4296875,0.9980059896872417,-1277,190,terminated
1996,22523.37109375,0.998004991681252,-1581,197,terminated
1997,13132.7666015625,0.9980039936762602,-1273,186,terminated
1998,10421.3671875,0.9980029956722666,-1284,197,terminated
1999,15715.26953125,0.9980019976692709,-981,191,terminated
2000,30584.927734375,0.9975029966704363,-1584,200,terminated
2001,27247.4296875,0.9970042451721012,-1680,197,terminated
2002,28152.0,0.9965057430495152,-1579,195,terminated
2003,11670.544921875,0.9960074901779905,-1376,190,terminated
2004,30026.474609375,0.9955094864329016,-1783,201,terminated
2005,28561.349609375,0.9950117316896852,-1682,199,terminated
2006,21046.41015625,0.9945142258238404,-1376,190,terminated
2007,11542.9609375,0.9940169687109286,-1382,196,terminated
2008,28999.087890625,0.9935199602265732,-1676,193,terminated
2009,13622.3671875,0.99302320024646,-1283,196,terminated
2010,35295.20703125,0.9925266886463368,-1783,201,terminated
2011,14750.2080078125,0.9920304253020137,-1377,191,terminated
2012,17698.25,0.9915344100893627,-1384,198,terminated
2013,16099.0693359375,0.9910386428843181,-1279,192,terminated
2014,14812.1357421875,0.990543123562876,-1378,192,terminated
2015,21647.853515625,0.9900478520010946,-1677,194,terminated
2016,35638.203125,0.989552828075094,-1877,196,terminated
2017,22904.6875,0.9890580516610565,-1181,193,terminated
2018,49318.80859375,0.9885635226352261,-1979,199,terminated
2019,21981.470703125,0.9880692408739085,-1475,190,terminated
2020,29720.783203125,0.9875752062534716,-1778,196,terminated
2021,16482.810546875,0.9870814186503449,-1383,197,terminated
2022,26678.060546875,0.9865878779410198,-1175,187,terminated
2023,12654.9892578125,0.9860945840020493,-1174,186,terminated
2024,20791.525390625,0.9856015367100484,-1175,187,terminated
2025,25841.470703125,0.9851087359416933,-1077,188,terminated
2026,14004.45703125,0.9846161815737225,-1383,197,terminated
2027,15561.89453125,0.9841238734829357,-1281,194,terminated
2028,21499.4296875,0.9836318115461943,-1182,194,terminated
2029,20363.982421875,0.9831399956404212,-1379,193,terminated
2030,17257.837890625,0.982648425642601,-1476,191,terminated
2031,18882.35546875,0.9821571014297797,-1477,192,terminated
2032,20954.564453125,0.9816660228790649,-1272,185,terminated
2033,19828.453125,0.9811751898676254,-1476,191,terminated
2034,98531.015625,0.9806846022726916,-2287,210,terminated
2035,17721.666015625,0.9801942599715553,-1375,189,terminated
2036,38647.8359375,0.9797041628415696,-1878,197,terminated
2037,10856.6904296875,0.9792143107601489,-1380,194,terminated
2038,11923.65625,0.9787247036047688,-1277,190,terminated
2039,14075.681640625,0.9782353412529665,-1480,195,terminated
2040,13204.205078125,0.9777462235823401,-1579,195,terminated
2041,67455.2421875,0.977257350470549,-2082,203,terminated
2042,12867.4853515625,0.9767687217953137,-1372,186,terminated
2043,13130.9912109375,0.9762803374344161,-1281,194,terminated
2044,22355.1640625,0.975792197265699,-1475,190,terminated
2045,19666.169921875,0.9753043011670662,-1079,190,terminated
2046,21747.1953125,0.9748166490164828,-1675,192,terminated
2047,23553.373046875,0.9743292406919746,-976,186,terminated
2048,22908.3984375,0.9738420760716286,-1681,198,terminated
2049,14420.1748046875,0.9733551550335929,-1276,189,terminated
2050,18324.8515625,0.9728684774560762,-1278,191,terminated
2051,37250.703125,0.9723820432173482,-1778,196,terminated
2052,29560.142578125,0.9718958521957396,-1675,192,terminated
2053,15082.6103515625,0.9714099042696418,-1477,192,terminated
2054,24230.6875,0.9709241993175071,-1574,190,terminated
2055,18365.056640625,0.9704387372178483,-1580,196,terminated
2056,16277.408203125,0.9699535178492394,-1275,188,terminated
2057,23854.447265625,0.9694685410903149,-1573,189,terminated
2058,47024.33984375,0.9689838068197698,-1876,195,terminated
2059,15481.673828125,0.96849931491636,-1479,194,terminated
2060,14559.76171875,0.9680150652589019,-1371,185,terminated
2061,18388.5,0.9675310577262725,-1076,187,terminated
2062,13575.5498046875,0.9670472921974094,-1380,194,terminated
2063,54284.953125,0.9665637685513108,-1980,200,terminated
2064,19338.76953125,0.9660804866670352,-1482,197,terminated
2065,29396.169921875,0.9655974464237017,-1776,194,terminated
2066,66613.390625,0.9651146477004899,-2179,201,terminated
2067,23131.5,0.9646320903766398,-1676,193,terminated
2068,36173.6328125,0.9641497743314515,-973,183,terminated
2069,21921.591796875,0.9636676994442859,-1574,190,terminated
2070,17624.8828125,0.9631858655945638,-1576,192,terminated
2071,19060.021484375,0.9627042726617665,-1676,193,terminated
2072,26979.439453125,0.9622229205254357,-1276,189,terminated
2073,19556.919921875,0.961741809065173,-1373,187,terminated
2074,29582.2421875,0.9612609381606405,-1776,194,terminated
2075,22029.259765625,0.9607803076915602,-1080,191,terminated
2076,13267.109375,0.9602999175377145,-1376,190,terminated
2077,15938.9599609375,0.9598197675789457,-1378,192,terminated
2078,20044.6171875,0.9593398576951563,-1275,188,terminated
2079,32037.744140625,0.9588601877663088,-781,189,terminated
2080,14717.68359375,0.9583807576724257,-1080,191,terminated
2081,30177.990234375,0.9579015672935896,-1577,193,terminated
2082,50188.8203125,0.9574226165099428,-1881,200,terminated
2083,18010.8125,0.9569439052016878,-1475,190,terminated
2084,15171.240234375,0.9564654332490871,-1382,196,terminated
2085,59235.1171875,0.9559872005324626,-2180,202,terminated
2086,16687.392578125,0.9555092069321964,-1180,192,terminated
2087,20873.6875,0.9550314523287304,-1579,195,terminated
2088,18470.494140625,0.9545539366025662,-1379,193,terminated
2089,14349.3125,0.9540766596342649,-1274,187,terminated
2090,19752.185546875,0.9535996213044479,-1578,194,terminated
2091,15504.8505859375,0.9531228214937957,-1483,198,terminated
2092,23946.333984375,0.9526462600830489,-1675,192,terminated
2093,24239.77734375,0.9521699369530074,-1174,186,terminated
2094,18694.470703125,0.951693851984531,-1374,188,terminated
2095,12356.888671875,0.9512180050585388,-1179,191,terminated
2096,39220.421875,0.9507423960560096,-1772,190,terminated
2097,18309.94140625,0.9502670248579816,-1073,184,terminated
2098,12704.9189453125,0.9497918913455528,-1273,186,terminated
2099,15364.0283203125,0.94931699539988,-1374,188,terminated
2100,11958.6103515625,0.9488423369021801,-1272,185,terminated
2101,11527.408203125,0.948367915733729,-1179,191,terminated
2102,35546.08984375,0.9478937317758622,-877,186,terminated
2103,32086.5390625,0.9474197849099744,-1678,195,terminated
2104,16287.49609375,0.9469460750175194,-1375,189,terminated
2105,20977.99609375,0.9464726019800107,-1478,193,terminated
2106,20823.544921875,0.9459993656790208,-1573,189,terminated
2107,14900.982421875,0.9455263659961813,-972,182,terminated
2108,13947.40625,0.9450536028131833,-1277,190,terminated
2109,18395.6953125,0.9445810760117768,-1074,185,terminated
2110,23215.98828125,0.944108785473771,-1583,199,terminated
2111,12235.3740234375,0.9436367310810342,-1180,192,terminated
2112,17151.958984375,0.9431649127154937,-1377,191,terminated
2113,14084.087890625,0.942693330259136,-1478,193,terminated
2114,31662.64453125,0.9422219835940066,-1775,193,terminated
2115,22566.45703125,0.9417508726022096,-1479,194,terminated
2116,16743.3515625,0.9412799971659085,-1380,194,terminated
2117,94064.5859375,0.9408093571673256,-2289,212,terminated
2118,18329.595703125,0.940338952488742,-1480,195,terminated
2119,26226.884765625,0.9398687830124977,-1079,190,terminated
2120,18100.611328125,0.9393988486209914,-1475,190,terminated
2121,10577.3291015625,0.938929149196681,-1373,187,terminated
2122,15653.0458984375,0.9384596846220827,-1177,189,terminated
2123,18131.142578125,0.9379904547797717,-1073,184,terminated
2124,18615.01171875,0.9375214595523819,-1069,180,terminated
2125,12452.3271484375,0.9370526988226058,-1277,190,terminated
2126,31329.603515625,0.9365841724731945,-1673,190,terminated
2127,27704.201171875,0.9361158803869579,-981,191,terminated
2128,39749.01171875,0.9356478224467645,-780,188,terminated
2129,20445.201171875,0.9351799985355411,-1477,192,terminated
2130,19471.033203125,0.9347124085362734,-976,186,terminated
2131,19776.431640625,0.9342450523320053,-1475,190,terminated
2132,25471.779296875,0.9337779298058393,-1577,193,terminated
2133,44499.23046875,0.9333110408409364,-1778,196,terminated
2134,16097.70703125,0.932844385320516,-1075,186,terminated
2135,16704.322265625,0.9323779631278557,-1471,186,terminated
2136,20682.548828125,0.9319117741462918,-1576,192,terminated
2137,27610.80859375,0.9314458182592187,-1682,199,terminated
2138,16201.36328125,0.9309800953500891,-1176,188,terminated
2139,20743.9296875,0.930514605302414,-1576,192,terminated
2140,17355.3515625,0.9300493479997629,-979,189,terminated
2141,84905.234375,0.9295843233257631,-2177,199,terminated
2142,58257.69140625,0.9291195311641003,-2083,204,terminated
2143,21682.08984375,0.9286549713985183,-1176,188,terminated
2144,28948.72265625,0.928190643912819,-1068,179,terminated
2145,16303.94921875,0.9277265485908627,-1373,187,terminated
2146,23031.62109375,0.9272626853165673,-1574,190,terminated
2147,49964.80078125,0.926799053973909,-1971,191,terminated
2148,27240.84765625,0.9263356544469221,-1076,187,terminated
2149,23789.474609375,0.9258724866196987,-1679,196,terminated
2150,36227.44921875,0.9254095503763888,-1881,200,terminated
2151,23029.71484375,0.9249468456012007,-1078,189,terminated
2152,18569.751953125,0.9244843721784001,-1474,189,terminated
2153,43935.43359375,0.9240221299923109,-779,187,terminated
2154,17807.798828125,0.9235601189273148,-1472,187,terminated
2155,13279.5146484375,0.9230983388678512,-1077,188,terminated
2156,16276.9892578125,0.9226367896984173,-1172,184,terminated
2157,27341.6796875,0.9221754713035681,-1585,201,terminated
2158,38217.453125,0.9217143835679164,-1679,196,terminated
2159,21119.244140625,0.9212535263761324,-1585,201,terminated
2160,62332.546875,0.9207928996129444,-2078,199,terminated
2161,33243.69140625,0.920332503163138,-875,184,terminated
2162,18707.271484375,0.9198723369115565,-1474,189,terminated
2163,13363.5517578125,0.9194124007431007,-1176,188,terminated
2164,27349.294921875,0.9189526945427292,-1671,188,terminated
2165,32276.64453125,0.9184932181954579,-1780,198,terminated
2166,25389.794921875,0.9180339715863602,-978,188,terminated
2167,38356.55859375,0.9175749546005671,-881,190,terminated
2168,27233.513671875,0.9171161671232669,-1577,193,terminated
2169,27395.73828125,0.9166576090397054,-873,182,terminated
2170,16164.1767578125,0.9161992802351856,-1286,199,terminated
2171,13853.44921875,0.915741180595068,-1176,188,terminated
2172,10425.841796875,0.9152833100047706,-1277,190,terminated
2173,17239.623046875,0.9148256683497683,-1376,190,terminated
2174,37822.87890625,0.9143682555155934,-1775,193,terminated
2175,13759.935546875,0.9139110713878357,-1076,187,terminated
2176,15099.974609375,0.9134541158521418,-1475,190,terminated
2177,11943.1064453125,0.9129973887942158,-1271,184,terminated
2178,15424.3740234375,0.9125408900998188,-1372,186,terminated
2179,14219.5546875,0.912084619654769,-1174,186,terminated
2180,28537.0546875,0.9116285773449416,-775,183,terminated
2181,14022.8076171875,0.9111727630562692,-1378,192,terminated
2182,10281.3994140625,0.9107171766747411,-1274,187,terminated
2183,20152.837890625,0.9102618180864037,-1471,186,terminated
2184,54547.66796875,0.9098066871773606,-1877,196,terminated
2185,24345.767578125,0.9093517838337719,-1677,194,terminated
2186,24484.435546875,0.9088971079418551,-979,189,terminated
2187,12635.3115234375,0.9084426593878842,-1381,195,terminated
2188,10512.3681640625,0.9079884380581903,-1276,189,terminated
2189,29288.32421875,0.9075344438391613,-1683,200,terminated
2190,15419.4873046875,0.9070806766172418,-1378,192,terminated
2191,17272.580078125,0.9066271362789332,-1174,186,terminated
2192,14747.1015625,0.9061738227107938,-1175,187,terminated
2193,11003.4931640625,0.9057207357994385,-1277,190,terminated
2194,12654.978515625,0.9052678754315387,-1275,188,terminated
2195,13220.7626953125,0.904815241493823,-1475,190,terminated
2196,19663.59375,0.9043628338730761,-967,177,terminated
2197,9522.0009765625,0.9039106524561397,-1178,190,terminated
2198,12236.0732421875,0.9034586971299117,-1183,195,terminated
2199,22753.1171875,0.9030069677813468,-1477,192,terminated
2200,54862.09765625,0.9025554642974561,-1876,195,terminated
2201,19616.30078125,0.9021041865653074,-1568,184,terminated
2202,13908.1640625,0.9016531344720249,-1175,187,terminated
2203,28717.888671875,0.901202307904789,-1781,199,terminated
2204,14293.185546875,0.9007517067508366,-1074,185,terminated
2205,14296.2880859375,0.9003013308974612,-1377,191,terminated
2206,13955.3251953125,0.8998511802320125,-1174,186,terminated
2207,34414.53515625,0.8994012546418966,-1770,188,terminated
2208,20118.16796875,0.8989515540145757,-1475,190,terminated
2209,15136.6318359375,0.8985020782375684,-1476,191,terminated
2210,47588.39453125,0.8980528271984497,-1879,198,terminated
2211,14816.66796875,0.8976038007848505,-1474,189,terminated
2212,15009.8505859375,0.897154998884458,-1276,189,terminated
2213,33614.25390625,0.8967064213850159,-1780,198,terminated
2214,38799.00390625,0.8962580681743234,-781,189,terminated
2215,18364.09375,0.8958099391402363,-1479,194,terminated
2216,23918.13671875,0.8953620341706663,-979,189,terminated
2217,23440.08984375,0.894914353153581,-1574,190,terminated
2218,19819.884765625,0.8944668959770042,-1577,193,terminated
2219,40856.46875,0.8940196625290158,-1880,199,terminated
2220,83457.84375,0.8935726526977513,-2285,208,terminated
2221,21349.583984375,0.8931258663714025,-1480,195,terminated
2222,17277.091796875,0.8926793034382168,-1378,192,terminated
2223,96272.7265625,0.8922329637864977,-2383,207,terminated
2224,25764.892578125,0.8917868473046046,-1574,190,terminated
2225,30792.884765625,0.8913409538809524,-968,178,terminated
2226,15440.1796875,0.8908952834040119,-1577,193,terminated
2227,18912.103515625,0.89044983576231,-1581,197,terminated
2228,18276.474609375,0.8900046108444288,-1279,192,terminated
2229,22261.908203125,0.8895596085390066,-1580,196,terminated
2230,24403.974609375,0.8891148287347371,-1072,183,terminated
2231,25794.173828125,0.8886702713203698,-1671,188,terminated
2232,18822.412109375,0.8882259361847097,-1268,181,terminated
2233,16672.712890625,0.8877818232166174,-1179,191,terminated
2234,64943.640625,0.8873379323050091,-674,181,terminated
2235,20643.806640625,0.8868942633388567,-1481,196,terminated
2236,12474.4482421875,0.8864508162071874,-1378,192,terminated
2237,37611.0390625,0.8860075907990838,-1874,193,terminated
2238,24453.345703125,0.8855645870036842,-978,188,terminated
2239,11043.720703125,0.8851218047101824,-1277,190,terminated
2240,105290.0390625,0.8846792438078274,-2380,204,terminated
2241,12812.50390625,0.8842369041859235,-1177,189,terminated
2242,14993.615234375,0.8837947857338305,-1273,186,terminated
2243,34510.83984375,0.8833528883409637,-774,182,terminated
2244,17735.853515625,0.8829112118967932,-970,180,terminated
2245,11968.83203125,0.8824697562908449,-1175,187,terminated
2246,24050.951171875,0.8820285214126995,-1578,194,terminated
2247,29939.169921875,0.8815875071519932,-1678,195,terminated
2248,15267.814453125,0.8811467133984172,-1373,187,terminated
2249,11290.3525390625,0.8807061400417181,-1070,181,terminated
2250,15620.7685546875,0.8802657869716973,-1276,189,terminated
2251,12071.419921875,0.8798256540782116,-1178,190,terminated
2252,12647.8828125,0.8793857412511725,-1175,187,terminated
