episode,step,action,reward,total_reward
2,47,43,-1.0340472735542352,-152.03020595814152
2,48,27,-1.0222707159386002,-153.0524766740801
2,49,2,-1.0168442493448095,-154.06932092342493
2,50,2,-1.020007364607258,-155.0893282880322
2,51,20,-1.020196768059773,-156.10952505609197
2,52,45,-1.0180854956360856,-157.12761055172805
2,53,48,-1.0156171334562105,-158.14322768518426
2,54,37,-1.0144410829978199,-159.15766876818208
2,55,14,-101.02098810067105,-260.1786568688531
2,56,30,-1.017225896722449,-261.19588276557556
2,57,37,-1.0155280085023128,-262.2114107740779
2,58,20,-1.0177852152594817,-263.22919598933737
2,59,38,-1.0161590367044053,-264.24535502604175
2,60,37,-1.0152937015307186,-265.26064872757246
2,61,32,-1.0152787273971007,-266.2759274549696
2,62,16,-101.02529423472109,-367.3012216896907
2,63,39,-1.0279992845248933,-368.32922097421556
2,64,25,-1.0365442888855265,-369.3657652631011
2,65,39,-1.0458727838080342,-370.4116380469091
2,66,28,-1.0538774186318274,-371.46551546554093
2,67,16,-1.0619783415187567,-372.52749380705967
2,68,35,-1.0689680791505163,-373.5964618862102
2,69,23,-1.0757883104270616,-374.67225019663726
2,70,50,-1.0811540020477304,-375.753404198685
2,71,29,-1.0862897733839154,-376.8396939720689
2,72,8,-1.0920867970835226,-377.93178076915245
2,73,43,-1.09703846699413,-379.0288192361466
2,74,1,-1.102875593348343,-380.13169482949496
2,75,33,-1.1082749794357039,-381.23996980893065
2,76,35,-1.092338598296142,-382.3323084072268
2,77,10,-1.0741897190403213,-383.4064981262671
2,78,39,-1.0551235307710987,-384.46162165703817
2,79,31,-1.035514352401539,-385.4971360094397
2,80,29,-1.0154760899105437,-386.51261209935024
2,81,6,-1.0,-387.51261209935024
3,1,37,-1.0004389943301515,-1.0004389943301515
3,2,9,-1.005271937565966,-2.0057109318961173
3,3,11,-1.012532732770766,-3.0182436646668833
3,4,4,-1.0241402971745865,-4.04238396184147
3,5,22,-1.0297189566699658,-5.072102918511435
3,6,20,-1.0348010978669533,-6.1069040163783885
3,7,42,-1.0360090797679142,-7.1429130961463025
3,8,23,-1.0378760291261382,-8.18078912527244
3,9,19,-1.0406990480434313,-9.221488173315871
3,10,6,-1.0467597297028728,-10.268247903018743
3,11,32,-1.048842019400582,-11.317089922419324
3,12,4,-1.0548325297562615,-12.371922452175586
3,13,29,-1.056894439748599,-13.428816891924185
3,14,3,-1.0634291780147636,-14.492246069938949
3,15,18,-1.0670491152811983,-15.559295185220147
3,16,27,-1.06847771134231,-16.62777289656246
3,17,13,-1.0716083626411408,-17.699381259203598
3,18,41,-1.0706383506292436,-18.770019609832843
3,19,31,-1.0695031330923686,-19.83952274292521
3,20,41,-1.0671695184120673,-20.90669226133728
3,21,38,-1.0646178793754948,-21.971310140712774
3,22,39,-1.0619318956125234,-23.033242036325298
3,23,34,-1.0597577286049131,-24.092999764930212
3,24,24,-1.05906771091357,-25.152067475843783
3,25,8,-1.0619795625889283,-26.21404703843271
3,26,17,-1.0714869870222623,-27.28553402545497
3,27,49,-1.082082391991439,-28.36761641744641
3,28,22,-1.0996801679176216,-29.467296585364032
3,29,33,-1.1217380624568951,-30.589034647820927
3,30,22,-1.1495718023882417,-31.73860645020917
3,31,17,-1.1830341210482493,-32.92164057125742
3,32,29,-1.2187208727710879,-34.14036144402851
3,33,49,-1.2550957608337334,-35.39545720486224
3,34,48,-1.2835017890824614,-36.678958993944704
3,35,45,-1.2991120238319553,-37.97807101777666
3,36,20,-1.3041840754513343,-39.28225509322799
3,37,13,-1.2996693399771786,-40.58192443320517
3,38,19,-1.2860625621488995,-41.867986995354066
3,39,30,-1.2638491532299247,-43.13183614858399
3,40,34,-1.2339531130212706,-44.365789261605265
3,41,19,-1.1982062086504597,-45.563995470255726
3,42,37,-1.158255387469784,-46.72225085772551
3,43,23,-1.1255553340324065,-47.84780619175792
3,44,10,-1.0996912137857948,-48.947497405543714
3,45,45,-1.0790174776324577,-50.02651488317617
3,46,48,-1.0628950237481463,-51.08940990692432
3,47,5,-1.0528690917762542,-52.14227899870057
3,48,43,-1.0461513952186274,-53.1884303939192
3,49,39,-1.042311526760594,-54.23074192067979
3,50,11,-1.0453438047076782,-55.27608572538747
3,51,21,-1.0455811784753268,-56.32166690386279
3,52,8,-101.05357594109313,-157.37524284495592
3,53,34,-1.0482213068860462,-158.42346415184196
3,54,49,-1.044395415497644,-159.4678595673396
3,55,28,-1.0438206025853862,-160.51168016992497
3,56,0,-101.05321783410218,-261.56489800402716
3,57,34,-1.0466260707942396,-262.6115240748214
3,58,16,-1.0453379152492552,-263.65686199007064
3,59,20,-1.0476957890337089,-264.70455777910433
3,60,16,-1.0495476826656382,-265.75410546177
3,61,43,-1.047444944745573,-266.80155040651556
3,62,21,-1.0533239851974645,-267.854874391713
3,63,11,-101.06635436704222,-368.9212287587552
3,64,20,-1.0723140880783855,-369.9935428468336
3,65,6,-101.09044292067533,-471.0839857675089
3,66,5,-1.0992689138604095,-472.1832546813693
3,67,1,-101.12079393931877,-573.304048620688
3,68,16,-1.1299540646554103,-574.4340026853434
3,69,24,-1.1440270641928545,-575.5780297495363
3,70,11,-101.1669585424757,-676.7449882920121
3,71,13,-1.180128251352866,-677.9251165433649
3,72,31,-1.1963038210155976,-679.1214203643805
3,73,0,-101.22312169172093,-780.3445420561014
3,74,4,-1.2365857519167585,-781.5811278080182
3,75,26,-1.2541109019277554,-782.835238709946
3,76,38,-1.2508742381078437,-784.0861129480538
3,77,41,-1.2449737201095765,-785.3310866681634
3,78,49,-1.2348539483473973,-786.5659406165108
3,79,24,-1.223409532893431,-787.7893501494043
3,80,17,-1.2112179416022961,-789.0005680910066
3,81,22,-1.1980859207184138,-790.198654011725
3,82,6,-1.1849364585728321,-791.3835904702978
3,83,25,-1.1707978814104347,-792.5543883517082
3,84,16,-1.1562050155696926,-793.7105933672779
3,85,36,-1.1402857334828425,-794.8508791007607
3,86,14,-1.1241440833873968,-795.9750231841481
3,87,22,-1.1074558970154733,-797.0824790811636
3,88,34,-1.0897859681079134,-798.1722650492715
3,89,1,-1.0725333837863995,-799.2447984330579
3,90,22,-1.0548308082966078,-800.2996292413545
3,91,4,-1.037425367579326,-801.3370546089338
3,92,7,-1.0201791411731966,-802.3572337501071
3,93,32,-1.0020775867089047,-803.359311336816
3,94,18,-1.0,-804.359311336816
4,1,5,-1.0074229788328901,-1.0074229788328901
4,2,43,-1.0089526080558735,-2.0163755868887634
4,3,23,-1.0118200982807375,-3.028195685169501
4,4,2,-1.0193476587940995,-4.0475433439636
4,5,27,-1.024178766318971,-5.071722110282571
4,6,33,-1.0270142769351784,-6.098736387217749
4,7,29,-1.0293422559014607,-7.12807864311921
4,8,25,-1.0318356559763342,-8.159914299095544
4,9,31,-1.033509294262131,-9.193423593357675
4,10,37,-1.0339410260964381,-10.227364619454113
4,11,22,-1.0354706774801177,-11.262835296934231
4,12,40,-1.0353636746933221,-12.298198971627553
4,13,10,-1.0382061593392788,-13.336405130966831
4,14,17,-1.041911428020634,-14.378316558987466
4,15,9,-1.0479764007349206,-15.426292959722387
4,16,32,-1.0493268125791813,-16.475619772301567
4,17,22,-1.0511150715294724,-17.52673484383104
4,18,20,-1.0533854597327343,-18.580120303563774
4,19,40,-1.0528352803022378,-19.63295558386601
4,20,47,-1.0505496937769874,-20.683505277642997
4,21,40,-1.0481750978660818,-21.73168037550908
4,22,40,-1.0458329427354682,-22.777513318244548
4,23,25,-1.045097810977056,-23.822611129221603
4,24,18,-1.046372805055511,-24.868983934277114
4,25,26,-1.0475239065468807,-25.916507840823996
4,26,5,-1.0603849316056662,-26.97689277242966
4,27,46,-1.071229355843628,-28.048122128273288
4,28,5,-1.0917869550734025,-29.13990908334669
4,29,26,-1.1158657128473244,-30.255774796194014
4,30,50,-1.1412739122570226,-31.397048708451038
4,31,3,-1.175688992960485,-32.572737701411526
4,32,50,-1.2093019522757333,-33.78203965368726
4,33,5,-1.2508743535521374,-35.03291400723939
4,34,27,-1.2793290573039613,-36.31224306454335
4,35,26,-1.2960293149641742,-37.608272379507525
4,36,26,-1.3018923550900043,-38.91016473459753
4,37,17,-1.2980010561825388,-40.20816579078007
4,38,25,-1.2848102834428765,-41.49297607422295
4,39,8,-1.2635244216234636,-42.75650049584642
4,40,49,-1.2341365447242092,-43.990637040570626
4,41,31,-1.1986267697312885,-45.18926381030192
4,42,47,-1.1587251829737109,-46.34798899327563
4,43,7,-1.126413032813509,-47.47440202608914
4,44,2,-1.1011157228390787,-48.57551774892821
4,45,31,-1.081427677359287,-49.6569454262875
4,46,30,-1.066892116077213,-50.72383754236471
4,47,28,-1.0571500872297195,-51.780987629594435
4,48,37,-1.0510312113302547,-52.83201884092469
4,49,24,-1.049072020117124,-53.88109086104181
4,50,36,-1.0479435734845786,-54.92903443452639
4,51,40,-1.046493526303789,-55.975527960830185
4,52,9,-101.05421677527859,-157.02974473610877
4,53,48,-1.0480666158280978,-158.07781135193687
4,54,40,-1.0446095067086014,-159.12242085864548
4,55,4,-101.05233504553985,-260.1747559041853
4,56,32,-1.0473933291514523,-261.2221492333368
4,57,45,-1.0442636341798872,-262.2664128675167
4,58,47,-1.0418635531095135,-263.3082764206262
4,59,47,-1.0397943112510872,-264.3480707318773
4,60,11,-101.04700586279864,-365.39507659467597
4,61,26,-1.0430571907465533,-366.4381337854225
4,62,16,-1.0488275307760526,-367.4869613161986
4,63,5,-101.06352649228748,-468.5504878084861
4,64,46,-1.0661201414882147,-469.6166079499743
4,65,42,-1.0731100158721396,-470.68971796584646
4,66,28,-1.0848321723655387,-471.774550138212
4,67,20,-1.1006916681400964,-472.8752418063521
4,68,23,-1.1147076626229935,-473.9899494689751
4,69,4,-101.13822286563102,-575.1281723346061
4,70,13,-1.1493384621913374,-576.2775107967974
4,71,46,-1.1629193404269236,-577.4404301372243
4,72,29,-1.1800670574181833,-578.6204971946426
4,73,47,-1.193145541344506,-579.8136427359871
4,74,6,-1.2064846533799398,-581.020127389367
4,75,38,-1.218044181772158,-582.2381715711391
4,76,11,-1.2087587826739095,-583.4469303538131
4,77,23,-1.1961778240402061,-584.6431081778533
4,78,21,-1.1828354729890107,-585.8259436508423
4,79,29,-1.1684445600773126,-586.9943882109196
4,80,33,-1.1529576736172813,-588.1473458845369
4,81,46,-1.1360036567051468,-589.283349541242
4,82,26,-1.1185126306213395,-590.4018621718634
4,83,0,-1.1014723874589616,-591.5033345593224
4,84,37,-1.0835019421283505,-592.5868365014508
4,85,42,-1.064540261898881,-593.6513767633496
4,86,40,-1.0447751347206886,-594.6961518980703
4,87,26,-1.0247298682924684,-595.7208817663628
4,88,2,-1.005177466567725,-596.7260592329305
4,89,11,-1.0,-597.7260592329305
5,1,12,-1.0051933846250876,-1.0051933846250876
5,2,20,-1.0104199770859879,-2.0156133617110754
5,3,43,-1.011968790505312,-3.0275821522163877
5,4,29,-1.0138254199626178,-4.041407572179006
5,5,1,-1.020244273784446,-5.061651845963452
5,6,41,-1.0225231335127123,-6.084174979476164
5,7,39,-1.0233705246973421,-7.1075455041735065
5,8,25,-1.0250018434775834,-8.13254734765109
5,9,1,-1.03108497724382,-9.16363232489491
5,10,12,-1.0378873530664947,-10.201519677961405
5,11,7,-1.0466711768319015,-11.248190854793307
5,12,17,-1.051287701749751,-12.299478556543058
5,13,26,-1.053824497909599,-13.353303054452656
5,14,4,-1.0605721829159616,-14.413875237368618
5,15,49,-1.0594843927099267,-15.473359630078544
5,16,16,-1.0604961371737978,-16.53385576725234
5,17,13,-1.0635428629405765,-17.597398630192917
5,18,15,-1.0671976304483897,-18.664596260641307
5,19,24,-1.069038295282373,-19.73363455592368
5,20,10,-1.0732418937859607,-20.80687644970964
5,21,26,-1.0745179864037953,-21.881394436113435
5,22,40,-1.073203814941115,-22.95459825105455
5,23,20,-1.073398617665418,-24.027996868719967
5,24,47,-1.07098390393358,-25.098980772653547
5,25,22,-1.0702412276906894,-26.169222000344238
5,26,15,-1.0782648903185135,-27.247486890662753
5,27,18,-1.0927675408851851,-28.340254431547937
5,28,3,-101.12018947942386,-129.4604439109718
5,29,42,-1.139423321679435,-130.59986723265123
5,30,40,-1.163271129054902,-131.76313836170613
5,31,46,-1.1908863751030687,-132.9540247368092
5,32,41,-1.222631348066235,-134.17665608487545
5,33,8,-1.261669574896482,-135.43832565977192
5,34,21,-1.2944447107965276,-136.73277037056846
5,35,29,-1.3198976214013642,-138.05266799196983
5,36,5,-1.3354899077973357,-139.38815789976715
5,37,48,-1.3392129519492786,-140.72737085171644
5,38,20,-1.3333832508333323,-142.06075410254977
5,39,5,-1.3192123417592394,-143.379966444309
5,40,4,-1.2975684155251979,-144.6775348598342
5,41,14,-1.2695738422692833,-145.9471087021035
5,42,1,-1.2374668323422235,-147.1845755344457
5,43,13,-1.2019646740027201,-148.38654020844842
5,44,39,-1.162822490229095,-149.54936269867753
5,45,29,-1.1306674866994173,-150.68003018537695
5,46,30,-1.1047328782778147,-151.78476306365476
5,47,40,-1.0840926688418906,-152.86885573249666
5,48,50,-1.06782749949984,-153.93668323199648
5,49,22,-1.0567752335183798,-154.99345846551486
5,50,21,-1.050617991276798,-156.04407645679166
5,51,47,-1.04618943658208,-157.09026589337373
5,52,41,-1.0434319370647058,-158.13369783043842
5,53,28,-1.043217983313705,-159.17691581375212
5,54,22,-1.0447878103168056,-160.22170362406894
5,55,48,-1.0420666428738927,-161.26377026694283
5,56,21,-1.0432701720156672,-162.3070404389585
5,57,40,-1.0416515966611022,-163.3486920356196
5,58,0,-101.05092360802162,-264.3996156436412
5,59,34,-1.0443820735409257,-265.4439977171821
5,60,4,-1.0449074705253454,-266.4889051877075
5,61,38,-1.0437259497288882,-267.53263113743634
5,62,14,-101.05432723270627,-368.5869583701426
5,63,36,-1.0567158013758804,-369.6436741715185
5,64,29,-1.06435665610416,-370.7080308276227
5,65,46,-1.072684249577439,-371.7807150772001
5,66,37,-1.0834258703489845,-372.8641409475491
5,67,30,-1.0965951995895158,-373.9607361471386
5,68,48,-1.1083852749018959,-375.0691214220405
5,69,40,-1.1219775274531856,-376.19109894949366
5,70,10,-101.1452608950205,-477.33635984451416
5,71,33,-1.1565987166482263,-478.49295856116237
5,72,40,-1.166220801259966,-479.6591793624223
5,73,43,-1.1744120101619202,-480.83359137258424
5,74,14,-1.1827559009665116,-482.01634727355076
5,75,37,-1.190214358192824,-483.20656163174357
5,76,14,-1.1769744305651826,-484.38353606230874
5,77,40,-1.160162732649707,-485.54369879495846
5,78,47,-1.1420254246502313,-486.6857242196087
5,79,45,-1.1228213723108547,-487.80854559191954
5,80,27,-1.1032575052769364,-488.91180309719647
5,81,46,-1.0827748152720926,-489.99457791246857
5,82,49,-1.0614063742575566,-491.05598428672613
5,83,8,-1.0404232401667382,-492.09640752689285
5,84,39,-1.0189076304571099,-493.11531515735
5,85,39,-1.0,-494.11531515735
6,1,30,-1.001538395557161,-1.001538395557161
6,2,27,-1.0040238363700738,-2.005562231927235
6,3,4,-1.0110982099507195,-3.0166604418779546
6,4,40,-1.0138487166191312,-4.030509158497086
6,5,28,-1.0165582391688244,-5.04706739766591
6,6,28,-1.0191517013924685,-6.066219099058379
6,7,15,-1.023485798470775,-7.0897048975291534
6,8,21,-1.0277643177801312,-8.117469215309285
6,9,31,-1.0302490993767432,-9.147718314686028
6,10,31,-1.0318067249855407,-10.179525039671569
6,11,18,-1.0346279569904466,-11.214152996662015
6,12,34,-1.0356968150113395,-12.249849811673355
6,13,24,-1.037214525719926,-13.287064337393282
6,14,40,-1.0368439378352234,-14.323908275228506
6,15,40,-1.0356016205939114,-15.359509895822418
6,16,23,-1.0357823232680872,-16.395292219090507
6,17,12,-1.0385927819209155,-17.433885001011422
6,18,16,-1.0422314580469136,-18.476116459058336
6,19,19,-1.045365458833872,-19.521481917892206
6,20,5,-101.05481584001878,-120.57629775791098
6,21,15,-1.0562479848380752,-121.63254574274906
6,22,44,-1.0547702897702436,-122.6873160325193
6,23,30,-1.0537582168425903,-123.7410742493619
6,24,31,-1.0529201620878696,-124.79399441144977
6,25,44,-1.0507750678521885,-125.84476947930196
6,26,29,-1.056186544447418,-126.90095602374937
6,27,43,-1.066527666358805,-127.96748369010818
6,28,31,-1.0830445821756396,-129.05052827228383
6,29,49,-1.1031852630604837,-130.1537135353443
6,30,28,-1.1293024670212808,-131.2830160023656
6,31,40,-1.1591922734800684,-132.44220827584567
6,32,44,-1.1863606736851278,-133.6285689495308
6,33,45,-1.2111331166678028,-134.8397020661986
6,34,19,-1.2242274298015614,-136.06392949600018
6,35,24,-1.226514452650704,-137.29044394865087
6,36,17,-1.2190472420026806,-138.50949119065356
